timestamp,AmbientLightSensor,DecibelSource,PitchSensor,LinearAccelerometerSensor,AccX,AccY,AccZ,BarometerSensor,CompassSensor,MagneticRotationSensor
1557947308584,,33.94758030551553,358.7353515625,,,,,,,
1557947308611,,,,0.5718124730682117,0.1388636976480484,1.2497732639312744,9.39365005493164,,76.5021485157531,46.07613240266711
1557947308624,,34.449999477347205,,,,,,,,
1557947308654,3.0,,,0.2643805411278915,-0.26336219906806946,1.4508862495422363,9.872490882873535,999.5499877929688,77.13519776878661,46.380708114692894
1557947308664,,35.17527432432825,,,,,,,,
1557947308699,,,,,,2.2840683460235596,7.8996686935424805,,67.88260004735878,
1557947308700,3.0,,,,0.1388636976480484,,,,,46.380708114692894
1557947308724,,33.88977793883109,,,,,,,,
1557947308734,,,100.771484375,,,,,,,
1557947308745,,,,1.8899547555341922,,,,,,
1557947308754,,,,,,,10.94030475616455,,80.68276387274534,
1557947308755,,,,,-0.1867477297782898,0.9481038451194763,,,80.68276387274534,46.380708114692894
1557947308764,,34.331529624684876,100.771484375,,,,,,,
1557947308804,,34.422035109530256,100.771484375,,,,,,,
1557947308807,,,,1.5509346758762759,,,,,,
1557947308822,,,100.263671875,,,,,,,
1557947308825,,,,,,,8.775946617126465,,,
1557947308826,4.0,,,,0.24420857429504395,2.3319525718688965,,999.5999755859375,80.68276387274534,46.380708114692894
1557947308844,,33.63547445862548,100.263671875,,,,,,,
1557947308861,,,,1.0872485253733453,,,,,,
1557947308884,,33.970499698025826,100.263671875,,,,,,,
1557947308892,,,,,0.29209262132644653,1.2832920551300049,9.479841232299805,,76.61944335436976,46.686721051725684
1557947308901,,,123.98094540550595,,,,,,,
1557947308902,,,123.98094540550595,,,,,,,
1557947308924,,35.49858510089906,123.98094540550595,,,,,,,
1557947308927,,,,0.7906144243219079,,,,,,
1557947308955,,,,,,,9.312247276306152,,71.10313669385732,
1557947308956,,,,,0.181959331035614,2.1116859912872314,,,,46.686721051725684
1557947308957,4.0,,,,,,,,,
1557947308984,,34.78220301776995,123.98094540550595,,,,,,,
1557947308994,,,,0.3710381315613741,,,,,,
1557947308995,,,92.52146402994791,,,,,,,
1557947309021,,,,,,2.9975404739379883,9.455899238586426,999.5700073242188,70.14582420997749,
1557947309022,,,,,-0.8188169598579407,,,,,46.943902849302305
1557947309024,,35.48396968566586,92.52146402994791,,,,,,,
1557947309064,,35.58366456407695,92.52146402994791,,,,,,,
1557947309066,,,,1.2605234631568043,,,,,,
1557947309073,,,,,-1.7812861204147339,1.2210428714752197,11.950657844543457,,81.76530787505737,46.943902849302305
1557947309074,,,99.896240234375,,,,,,,
1557947309094,4.0,,,3.078873751434201,,,,,,
1557947309104,,35.698725327085164,99.896240234375,,,,,,,
1557947309140,,,,,-1.9297266006469727,2.513911724090576,11.079168319702148,,76.69523796358936,46.943902849302305
1557947309144,,36.232015175316924,99.896240234375,,,,,,,
1557947309155,,,99.56298828125,,,,,,,
1557947309168,,,,2.4595266990941833,,,,,,
1557947309204,,35.90762792789772,99.56298828125,,,,,,,
1557947309213,,,,,-1.944091796875,2.2601263523101807,11.553220748901367,999.5499877929688,77.32612887684513,47.23113511856363
1557947309241,4.0,,,2.5739205032794135,,,,,,
1557947309246,,34.63850623930548,99.56298828125,,,,,,,
1557947309257,,,101.26953125,,,,,,,
1557947309284,,33.70064612209683,101.26953125,,,,,,,
1557947309287,,,,1.7890554369657932,-1.1252747774124146,3.184288263320923,9.618705749511719,,71.38142592140036,47.553444940744555
1557947309323,,,,,,,10.269927978515625,,77.0935267846603,
1557947309324,,33.67048653077173,101.26953125,,-1.1252747774124146,2.0829553604125977,,,,47.553444940744555
1557947309361,,,,1.0221751341017844,,,,,,
1557947309364,,34.480126917999044,101.26953125,,,,,,,
1557947309377,,,95.389404296875,,,,,,,
1557947309404,,34.4416357275419,95.389404296875,,,,,,,
1557947309405,,,,,,,7.914033889770508,,,
1557947309406,4.0,,,,-0.6033388376235962,2.188300371170044,,999.5799560546875,72.70763009216336,47.553444940744555
1557947309436,,,,1.90801844879444,,,,,,
1557947309464,,34.80962800180641,95.389404296875,,,,,,,
1557947309465,,,,,-0.8523358106613159,1.2449848651885986,9.288305282592773,,80.17611410049216,47.553444940744555
1557947309504,,34.51987406872937,,,,,,,,
1557947309513,,,,0.5674102303844926,-1.139639973640442,2.3511061668395996,9.65222454071045,,75.41795160766196,48.117047032719405
1557947309541,4.0,,,0.8929610484834902,,,,,,
1557947309544,,35.968679870591956,,,,,,,,
1557947309557,,,89.68963623046875,,,,,,,
1557947309584,,35.941285759503046,89.68963623046875,,,,,,,
1557947309591,,,,,,2.652775526046753,9.096769332885742,999.5799560546875,75.46841987543917,
1557947309592,,,,,-0.933738648891449,,,,,48.117047032719405
1557947309624,,35.68936297503714,89.68963623046875,,,,,,,
1557947309632,,,,1.0226896043063538,,,,,,
1557947309635,,,63.272344680059526,,,,,,,
1557947309664,,36.7413407816963,63.272344680059526,,,,,,,
1557947309670,,,,,,,14.589068412780762,,,
1557947309671,,,,5.275156331570636,-1.742978811264038,0.545877993106842,,,85.61133958536732,48.117047032719405
1557947309699,4.0,,,,,,,,,
1557947309701,,,,,,,10.62427043914795,,,
1557947309702,,,,,-0.9385270476341248,2.4181437492370605,,,75.4270357592581,48.117047032719405
1557947309724,,37.72609818770934,63.272344680059526,,,,,,,
1557947309731,,,,1.2347786159006984,,,,,,
1557947309736,,,52.900390625,,,,,,,
1557947309737,,,52.900390625,,,,,,,
1557947309764,,38.20862055464484,52.900390625,,,,,,,
1557947309799,,,,,,,14.25387954711914,,,
1557947309800,,,,,,0.06224924325942993,,,87.23857751360953,
1557947309801,,,,4.918494622897208,-1.1971008777618408,,,999.5499877929688,,48.117047032719405
1557947309804,,38.20715244428512,52.900390625,,,,,,,
1557947309813,,,52.3388671875,,,,,,,
