timestamp,AccX,AccY,AccZ,BarometerSensor,BrightnessEV,CompassSensor,LinearAccelerometerSensor,MagneticRotationSensor,PitchSensor,DecibelSource
1557947496420,-2.256258087158203,2.9020152282714844,9.55942108154297,999.1636657714844,-0.6126921769442136,268.8527526855469,0.43842911832021203,51.20459336955248,0.0,17.24275869600789
1557947496488,-1.2124786376953125,2.628384246826172,10.566377105712892,999.1636657714844,-0.6894318834320036,274.2025451660156,0.3574938480425849,51.58401770058188,,15.797835966168101
1557947496554,-1.841470642089844,2.488125915527344,11.905791778564454,999.1636657714844,-0.7487966289770349,272.34130859375,0.45382936297475107,51.58401264680827,0.0,36.23766000133931
1557947496620,-2.255659332275391,1.6115487670898438,12.489877166748048,999.1362762451172,-0.7525733197225187,273.7677307128906,0.36355381324698943,51.58400459091502,0.0,37.5495958772171
1557947496687,-1.6590000915527345,0.8482859802246094,10.95616653442383,999.1362762451172,-0.7206009299842389,275.18035888671875,0.41915279133506594,51.58399727160573,,35.87823171318955
1557947496754,-3.4696348571777347,-0.0628692626953125,12.224179687500001,999.1362762451172,-0.6796824183895154,275.18035888671875,0.5694912194597087,51.58399674463769,191.97998046875,32.52124552505644
1557947496820,-1.8702108764648437,0.9083111572265625,9.005872192382814,999.1362762451172,-0.6796824183895154,273.8267822265625,0.8191076678783106,51.583982852998005,191.97998046875,31.414497734004673
1557947496888,-2.0315753173828126,0.01526824951171875,9.552535400390626,999.1362762451172,-0.6422077129708527,269.90264892578125,0.1856767969841557,51.583981155004025,0.0,27.520484478194387
1557947496954,-2.5557852172851563,1.379231872558594,6.763535156250001,999.1362762451172,-0.7084414113709392,268.44189453125,0.7798081721437444,51.58397674149938,0.0,28.704039052790268
1557947497022,-1.6601976013183595,-0.6391708374023438,6.318959655761719,999.1362762451172,-0.7983269148881343,265.98602294921875,0.48934324010001645,51.58397043641355,0.0,24.913616938342727
1557947497087,-2.3523582458496093,1.3361215209960937,5.7895106506347656,999.1362762451172,-0.8401470905827613,262.5401916503906,0.41484698121264385,51.583960557311734,0.0,23.69215857410143
1557947497153,-3.2398626708984377,-1.6699273681640625,9.38084243774414,999.1362762451172,-1.094719917668359,259.273681640625,1.0317882252482642,51.58395116221877,0.0,23.74748346010104
1557947497220,-4.388873291015625,-1.6094531250000002,12.359797668457032,999.1362762451172,-1.3426474311119445,257.30865478515625,0.9714730005725909,51.583945557748024,0.0,24.04833716619938
1557947497288,-3.996090087890625,-0.5459147644042969,11.02038299560547,999.1362762451172,-1.4681783131958035,261.00103759765625,0.18271068295191237,51.58393843170682,0.0,28.987251815894936
1557947497354,-5.327122192382813,-2.023192749023438,11.263627166748048,999.1362762451172,-1.623829183655998,263.4750671386719,0.4467276150303707,51.58392495086185,0.0,24.800069429571504
1557947497420,-6.17959945678711,-0.5095404052734376,10.543175354003907,999.1362762451172,-1.7952597188240684,267.2820739746094,0.39661939096029586,51.5839221522255,0.0,25.31478917042255
1557947497488,-4.80964828491211,-0.016016693115234376,7.563172302246094,999.1362762451172,-1.8218626132175875,269.45916748046875,0.850639078941183,51.58391260650864,0.0,23.07496037913213
1557947497554,-5.581443328857422,-0.49292495727539065,7.506290588378906,999.1362762451172,-1.3475441761804239,274.07177734375,0.25704235779987383,51.583910421411886,0.0,33.490831687795904
1557947497620,-4.495751037597657,-1.0050100708007812,6.867868194580079,999.1111755371094,-0.983147266415836,276.6990966796875,0.35256002363143624,51.583910559063064,0.0,27.56636108245848
1557947497687,-5.470973052978516,-0.9503736877441407,6.599925384521485,999.1111755371094,-0.5525129120859739,280.41033935546875,0.22076059031918857,51.5839094162615,0.0,21.613680022349747
1557947497754,-4.614154815673828,-0.6822811889648438,4.9653245544433595,999.1111755371094,-0.4875156572395382,283.5992736816406,0.475861681887662,51.583911518716995,0.0,21.931245983544617
1557947497820,-5.930068359375,0.22722747802734375,6.696324920654297,999.1111755371094,-0.15078296163734167,287.788818359375,0.4904338136004266,51.583912096346516,0.0,33.780343224573315
1557947497888,-9.055419158935548,0.41029678344726567,5.851781158447266,999.1111755371094,-0.3902625510411077,286.6307373046875,0.869186389831286,51.58390976693942,0.0,29.263424466256552
1557947497954,-8.888516235351563,1.0123448181152344,6.351891174316407,999.1111755371094,-0.3639371359577354,294.12744140625,0.2153401097301563,51.583909835737465,0.0,27.82472624166286
1557947498021,-9.984686737060548,-1.855990447998047,4.018992462158203,999.1111755371094,-0.554099162977925,292.30621337890625,0.8522475838934638,51.58390957822053,0.0,27.291647896927703
1557947498088,-8.824000396728517,-2.4933650207519533,4.340972900390625,999.1111755371094,-0.26770267565480166,295.84759521484375,0.38637586994977247,51.58391133303813,0.0,26.73020907128896
1557947498155,-9.047934722900392,-4.211043090820313,3.340453491210938,999.1111755371094,-0.004143112084682109,300.0274963378906,0.576770123880033,51.58390856696682,0.0,22.4551266781415
1557947498220,-9.014554138183595,-3.0997540283203127,3.4188903808593754,999.1111755371094,0.1725575617859385,304.752685546875,0.15960482766247192,51.58390977520512,0.0,21.522883443830562
1557947498288,-8.792416076660157,-2.4995022583007813,3.1922616577148437,999.1111755371094,-0.7642070221080766,307.3807373046875,0.20829922256228808,51.58390781626445,0.0,20.253058652647702
1557947498354,-11.76762908935547,-2.847977600097656,0.7255412292480469,999.1111755371094,-3.2623162317107366,311.185546875,0.9811301323254449,51.583908428632114,0.0,22.278867046136735
1557947498420,-13.122162322998047,-2.0969892883300782,1.1576925659179689,999.1111755371094,-3.614273558027259,317.22882080078125,0.5910367706136982,51.58390857080199,0.0,33.12388949370592
1557947498488,-13.345647583007814,-2.7903474426269534,1.5431410217285157,999.1111755371094,-3.614273558027259,326.04559326171875,0.20525466581362847,51.58390874556143,0.0,28.007170782823852
1557947498554,-11.482921142578126,-0.7288343811035156,1.179547119140625,999.1111755371094,-3.614273558027259,329.5765686035156,0.6024236540326341,51.583908997212696,0.0,25.237464668115646
1557947498621,-11.439960479736328,0.336500244140625,1.828597412109375,999.0937805175781,-3.614273558027259,333.47418212890625,0.4165306000670949,51.58391037657773,0.0,27.61927838420529
1557947498687,-11.713142395019531,-2.895129547119141,3.7389248657226566,999.0937805175781,-3.581852080334881,334.53857421875,0.8821933753103821,51.5839076720511,0.0,28.457180179666587
1557947498753,-11.558513946533203,-4.972060546875,2.3129901123046874,999.0937805175781,-2.647440421962458,331.8854675292969,0.7352316205280164,51.58390745111268,,36.19197715792947
1557947498820,-10.79764617919922,-5.8228912353515625,2.4231610107421875,999.0937805175781,-1.3389955564387175,322.8287658691406,0.43562946896839666,51.58390810421133,84.1796875,27.87460474518415
1557947498888,-8.937614135742187,-5.973927154541016,1.816622314453125,999.0937805175781,-0.42605620435894725,316.58447265625,0.554963624639734,51.58390968681605,0.0,24.424797690644485
1557947498954,-8.086933135986328,-6.571484527587891,1.8866766357421876,999.0937805175781,-0.15942683565915952,311.87677001953125,0.38788360956861107,51.583909777013176,0.0,26.570558528571038
1557947499023,-7.503446502685548,-6.3881158447265625,0.4998106384277344,999.0937805175781,-0.014009139125612023,308.9873352050781,0.42248969148547594,51.58390969945502,0.0,33.119656603683666
1557947499088,-9.599537658691407,-7.477101287841797,0.267044677734375,999.0937805175781,-0.08386801505571212,312.05206298828125,0.5484479830876938,51.583912187111224,,31.482940974347457
1557947499154,-9.349707183837891,-3.8755906677246097,0.3929328918457031,999.0937805175781,-0.32355559350775054,316.7616271972656,0.8398697693321205,51.583910110183155,0.0,30.927206446840994
1557947499220,-10.962154083251953,-3.8086798095703127,0.7249424743652344,999.0937805175781,-1.1162141515669923,323.1689147949219,0.48109978658467134,51.58391145909741,0.0,28.518696007297663
1557947499288,-11.39355697631836,-3.207679595947266,0.6074368286132813,999.0937805175781,-1.9626372704054786,325.9925231933594,0.296310889374394,51.58390864170363,0.0,26.22214022966295
1557947499354,-10.172995147705079,-1.8196160888671875,0.6283932495117188,999.0937805175781,-3.9047172944762973,329.8087158203125,0.47176233756475,51.58390920342028,0.0,24.24881636631067
1557947499420,-8.674611053466798,-1.1359877014160156,0.5677693176269532,999.0937805175781,-3.550143220607543,332.2459411621094,0.5147283488723449,51.58390985110101,0.0,35.18118947143153
1557947499488,-7.934849395751954,-2.588866424560547,0.25102798461914066,999.0937805175781,-3.4589953325493474,333.3134460449219,0.42527375465418094,51.583908354183215,0.0,19.777236052888476
1557947499555,-8.710835723876954,-4.379742279052735,-0.32108230590820314,999.0937805175781,-3.4298489868898314,334.53070068359375,0.5598065528307297,51.58391288897295,0.0,23.180633349627616
1557947499620,-9.749974822998047,-4.027075653076172,0.6587800598144532,999.0937805175781,-3.4589953325493474,331.96539306640625,0.356999402862699,51.583911109518354,0.0,33.864989655506534
1557947499688,-12.805271301269531,-5.442232818603516,0.6741979980468751,999.0791320800781,-3.4589953325493474,329.7489013671875,0.9138657244539607,51.58390712699536,0.0,30.390173219974116
1557947499754,-10.309810638427734,-0.405955810546875,0.5445675659179687,999.0791320800781,-3.4298489868898314,331.70489501953125,1.239590023902957,51.58390908148882,0.0,25.71708831808688
1557947499820,-10.578052825927735,-1.3567785644531252,-0.3126997375488281,999.0791320800781,-3.345784722101357,336.9549865722656,0.2285742789236209,51.583909505551375,0.0,27.12649701627211
1557947499888,-11.87540496826172,-2.694097595214844,1.3681549072265626,999.0791320800781,-3.4298489868898314,346.302734375,0.6528253592851707,51.58390777538585,0.0,29.047155452786807
1557947499954,-11.40074203491211,-4.0408470153808596,3.0790969848632814,999.0791320800781,-3.751777081777194,348.81951904296875,0.5747995199078356,51.5839100967008,0.0,24.216039268698314
1557947500022,-10.02076171875,-5.037025451660156,2.5035438537597656,999.0791320800781,-3.9444221597195894,341.51165771484375,0.5274336337788115,51.583907561742016,,36.578204560156976
1557947500087,-9.567803649902345,-6.786587219238282,2.3261627197265624,999.0791320800781,-2.3872046494813377,332.8067626953125,0.5738732561581309,51.58390954848932,78.53515625,28.122446968003693
1557947500154,-8.77729751586914,-7.2317614746093755,1.6808546447753907,999.0791320800781,-0.5528096241642333,323.44952392578125,0.3899038333142357,51.58391161929672,78.53515625,28.920946026904804
1557947500220,-7.958200836181641,-7.42261459350586,1.0322534179687501,999.0791320800781,-0.2232584475283949,316.9796447753906,0.354123242819097,51.58391109981761,0.0,38.64807629026147
1557947500288,-8.84286117553711,-7.683222656250001,-0.048648834228515625,999.0791320800781,-0.2773410385249283,316.9796447753906,0.3686031276374916,51.58390836711981,,34.10439786210347
1557947500354,-9.214238891601562,-4.528383178710937,1.61663818359375,999.0791320800781,-0.18192147344624585,318.384521484375,0.8463308573343209,51.58390934645265,,32.6030994579492
1557947500420,-11.36197265625,-4.710704040527344,-0.5251080322265625,999.0791320800781,-0.22948207169222734,321.0458679199219,0.7414522699146736,51.58390912443107,171.39973958333331,29.395192526186186
1557947500488,-11.88214096069336,-4.513114929199219,0.7923023986816407,999.0791320800781,-0.6859098956348381,325.0953063964844,0.35845402133131155,51.583909922472984,0.0,35.97914471202528
1557947500576,-8.448431396484375,-2.3935226440429687,-1.1813433837890626,999.0791320800781,-4.025086471444377,331.66229248046875,1.0590353145828968,51.583910178509626,,37.26156466172755
1557947500620,-7.4306977844238284,-2.3245161437988284,-1.3883628845214844,999.0622711181641,-3.40127983469306,342.24029541015625,0.5005566784827333,51.583909658123154,,22.96665190261531
1557947500688,-8.643775177001954,-2.632276153564453,-1.1418255615234376,999.0622711181641,-3.40127983469306,348.0323181152344,0.1944146220458038,51.58391047080968,0.0,23.180633349627616
1557947500754,-11.042237548828126,-3.6410284423828125,0.7141648864746094,999.0622711181641,-3.647440421962458,351.275146484375,0.8398709679203012,51.583909800407135,0.0,24.69822015978163
1557947500820,-10.562784576416016,-2.9765602111816407,0.683778076171875,999.0622711181641,-3.7161531720464724,350.18475341796875,0.15429530742962586,51.58390857165164,0.0,33.81295623003826
1557947500888,-13.629158020019531,-4.114344177246094,0.2859054565429688,999.0622711181641,-3.6813877538857955,348.9619140625,0.8223634771271764,51.583908683125344,0.0,28.463371121298053
1557947500954,-10.00354751586914,-1.4929953002929688,0.5057981872558595,999.0622711181641,-3.581852080334881,348.9619140625,0.9258562955137722,51.58391156734947,0.0,28.075350280688532
1557947501022,-12.482841796875,-2.9009674072265628,0.7057823181152344,999.0622711181641,-3.4887426759433997,348.9619140625,0.49035794335941835,51.58390946092393,0.0,31.51676230847048
1557947501088,-12.097543029785157,-4.79722412109375,2.279459838867188,999.0622711181641,-3.864251811035606,345.150390625,0.6653089575928587,51.58391038502523,0.0,38.80927865267085
1557947501154,-11.55492141723633,-5.675896911621094,3.221151580810547,999.0622711181641,-4.266350254606952,339.93145751953125,0.5044998963573947,51.58390819623535,,38.412968874902816
1557947501220,-10.443332977294922,-5.978717193603516,2.7925927734375002,999.0622711181641,-2.0076159862067837,328.7416076660156,0.3520069653765696,51.583909320443354,65.849609375,31.83839037056421
1557947501288,-8.929381256103516,-6.625671844482422,2.0121157836914065,999.0622711181641,-2.427375477981233,317.52618408203125,0.5380601117040552,51.58390784567935,65.849609375,28.639173769578605
1557947501354,-7.754773864746094,-6.6964746093750005,1.2099339294433595,999.0622711181641,-2.301844595897374,307.7696533203125,0.48349915901607643,51.5839104785129,51.494140625,30.622058088197125
1557947501420,-7.836354217529297,-7.029232635498047,0.2549198913574219,999.0622711181641,-2.288547773283916,307.7696533203125,0.327977673886565,51.58390920273153,,35.94613509160098
1557947501488,-9.849817199707031,-6.769522705078125,-0.16660354614257813,999.0622711181641,-2.456819255873715,312.35992431640625,0.5172314877132889,51.58390882501055,180.9423828125,34.89958479424835
1557947501554,-10.86425765991211,-3.4789155578613284,0.5008584594726563,999.0622711181641,-2.6304673433587444,318.92327880859375,0.9209768333100115,51.58391014988958,180.9423828125,31.752218003430524
1557947501620,-12.769495697021485,-4.147425384521485,-0.4221221923828125,999.0428924560547,-2.9482076412826737,326.96044921875,0.6054730308888293,51.58391072015348,119.83205159505209,29.0848501887865
1557947501688,-12.555440826416016,-3.3287777709960937,1.1322454833984374,999.0428924560547,-3.550143220607543,332.3958740234375,0.4107231244061557,51.58390848911041,0.0,29.380190974762105
1557947501754,-11.171867980957032,-1.0109976196289063,0.118553466796875,999.0428924560547,-4.073705176664556,337.8297119140625,0.7308579180547499,51.58390935339955,0.0,37.1281800020785
1557947501820,-9.404642944335938,-0.7815248107910157,0.15672409057617187,999.0428924560547,-3.6813877538857955,342.6493225097656,0.5664028166860047,51.583911856773135,,28.162412999917834
1557947501888,-9.09194320678711,-3.3292268371582034,-0.6950047302246094,999.0428924560547,-3.7161531720464724,342.6493225097656,0.6575747782891733,51.58390927280421,0.0,25.13217600067939
1557947501954,-9.976154479980469,-2.729124755859375,0.011825408935546875,999.0428924560547,-3.9444221597195894,342.6493225097656,0.20801681123124585,51.583908768366186,0.0,24.329692908744057
1557947502020,-10.422376556396484,-2.5129742431640625,0.9605525207519532,999.0428924560547,-3.9444221597195894,339.4095764160156,0.3134615681429699,51.58390828025709,0.0,30.74450718954591
1557947502088,-12.822784881591797,-3.5446289062500003,0.7250921630859375,999.0428924560547,-3.9444221597195894,338.404052734375,0.683670220865001,51.58390945756681,,30.24485667699167
1557947502153,-9.579329681396485,-1.6564553833007813,0.40356079101562503,999.0428924560547,-3.7883029578023075,338.404052734375,0.7740603301725103,51.583910375207275,0.0,28.84795363948981
1557947502220,-11.095077667236328,-3.144361267089844,1.6512162780761719,999.0428924560547,-3.864251811035606,339.83831787109375,0.4523764883056663,51.58391155244282,0.0,28.69818207979328
1557947502288,-11.023526458740236,-4.237388305664063,2.319426727294922,999.0428924560547,-4.073705176664556,337.9115905761719,0.41827391399089847,51.58391148167571,0.0,31.42389466118836
1557947502354,-10.146799621582032,-4.677772521972656,2.470312957763672,999.0428924560547,-5.073705176664556,334.765869140625,0.303042097540176,51.583912290831066,0.0,37.2607487021537
1557947502420,-9.24133255004883,-4.855303344726563,2.1472846984863283,999.0428924560547,-4.318817674501087,329.99957275390625,0.2994051751685997,51.583910676718375,,31.96452541703389
1557947502488,-9.001082153320313,-5.629643096923829,2.1938378906250002,999.0428924560547,-3.614273558027259,321.2064514160156,0.25276309614519293,51.58391113613709,,27.450747915820575
1557947502554,-8.936566314697266,-6.644682312011719,1.4245875549316407,999.0428924560547,-3.1910621273027147,318.6890869140625,0.3666481829490484,51.58391284503027,0.0,22.30448921378274
1557947502620,-9.589508514404297,-7.164401550292969,0.9651928710937501,999.0163421630859,-3.0964252531646395,317.2545166015625,0.3037128152726583,51.58390827416475,,32.938043599193364
1557947502688,-9.943522338867188,-6.56519760131836,0.49951126098632814,999.0163421630859,-3.1668145810560375,319.6979064941406,0.2242145525984585,51.583908952869706,119.1357421875,31.889284837608535
1557947502755,-8.976682891845703,-3.1558872985839845,0.31868728637695315,999.0163421630859,-3.1668145810560375,324.6993103027344,0.9056252950273711,51.58391012846716,119.1357421875,32.87577809078706
1557947502820,-10.803334350585938,-4.080963592529297,-0.06062393188476563,999.0163421630859,-3.2923454631398963,332.9281311035156,0.4206064956467206,51.583908589052,64.3994140625,28.987251815894936
1557947502888,-11.096873931884765,-2.998414764404297,0.3938310241699219,999.0163421630859,-3.7161531720464724,337.9096984863281,0.3304612020638228,51.583910043160095,0.0,29.31457870689005
1557947502954,-9.898466033935547,-1.6819024658203126,0.4240681457519532,999.0163421630859,-4.614273558027259,343.24755859375,0.4233376753211742,51.58390913248574,0.0,46.62417815976578
1557947503023,-8.528514862060547,-2.0085232543945315,-0.9500743103027344,999.0163421630859,-3.7883029578023075,346.8374328613281,0.5697720109484304,51.583912718717315,,21.522883443830562
1557947503088,-8.339008941650391,-2.898871765136719,-0.5430706787109375,999.0163421630859,-3.7883029578023075,348.4840087890625,0.26990990643620016,51.58390953853543,0.0,23.69215857410143
1557947503154,-9.549691314697267,-3.780089263916016,-0.7641609191894532,999.0163421630859,-4.1668145810560375,348.4840087890625,0.38265311096876997,51.5839084890792,0.0,21.64352855784437
1557947503221,-10.865904235839844,-3.307222595214844,0.7888595581054688,999.0163421630859,-4.429848986889831,348.4840087890625,0.5469931449445643,51.5839072132223,0.0,44.667341988263026
1557947503288,-12.321477355957033,-4.454287261962891,0.8434959411621095,999.0163421630859,-4.373265458523464,349.95367431640625,0.5484277195677302,51.58390838516308,,35.7611089412084
1557947503354,-9.72138427734375,-2.997965698242188,0.9479786682128907,999.0163421630859,-4.318817674501087,351.43084716796875,0.612941800417423,51.58390806107426,117.1044921875,35.683190850951114
1557947503420,-9.635013885498047,-2.5441094970703126,0.9653425598144532,999.0163421630859,-3.903780175222243,354.2464294433594,0.3539291980252221,51.583911150885655,117.1044921875,31.622656142980215
1557947503488,-10.321037292480469,-3.929029541015625,2.690804443359375,999.0163421630859,-3.903780175222243,355.6992492675781,0.6043064871064365,51.583908032405276,70.65202985491072,31.10252917353403
1557947503554,-9.776170349121093,-4.5361669921875,1.9693048095703125,999.0163421630859,-4.11950886627768,357.8005065917969,0.2806246992004341,51.58390711631111,,37.16253825896037
1557947503620,-9.275461578369141,-4.419110412597656,2.109413452148438,998.9820098876953,-5.751777081777194,358.93621826171875,0.1555604338576413,51.583912566934444,104.697265625,37.4130920889957
1557947503688,-8.582402801513672,-4.4105781555175785,2.4698638916015625,998.9820098876953,-5.614273558027259,357.5794372558594,0.23123967977496532,51.58390934472562,104.697265625,31.652443261253108
1557947503754,-8.75334732055664,-4.813390502929688,2.3367906188964844,998.9820098876953,-5.373265458523464,356.0310974121094,0.10320643853060753,51.5839089047651,,31.136091510730278
1557947503821,-8.589587860107422,-5.647156677246094,2.073787536621094,998.9820098876953,-4.6813877538857955,352.1643371582031,0.24757547521573994,51.58391081389752,0.0,32.410481506716444
1557947503888,-10.081385650634767,-6.80230453491211,1.4271322631835939,998.9820098876953,-4.266350254606952,351.0218811035156,0.5325912446644863,51.58390864030733,0.0,30.569048513364727
1557947503954,-11.118878173828126,-6.483168182373047,0.7342231750488282,998.9820098876953,-4.2157241815369835,353.93719482421875,0.4122599542105808,51.583909572383064,0.0,28.494194137968996
1557947504023,-8.715326385498047,-3.220403137207031,0.3703298950195313,998.9820098876953,-4.373265458523464,0.303314208984375,0.9721215955535296,51.58390989651609,0.0,27.37987326333431
1557947504088,-9.491612091064454,-2.580483856201172,-0.22887405395507815,998.9820098876953,-4.429848986889831,6.850809097290039,0.41629225072238973,51.58390834257846,0.0,29.047155452786807
1557947504154,-10.554851074218751,-3.180436248779297,-0.3920347595214844,998.9820098876953,-4.751777081777194,18.40740394592285,0.3017274090018968,51.583910583934696,0.0,25.06505032404872
1557947504220,-9.423952789306641,-2.9490174865722656,0.15298187255859375,998.9820098876953,-4.429848986889831,25.567773818969727,0.24469932500088412,51.58390948218094,0.0,38.54063011866421
1557947504288,-8.487200775146485,-2.4770489501953126,-0.8797206115722657,998.9820098876953,-4.1668145810560375,32.02335739135742,0.3896466559845862,51.58390703149423,,33.15130317183602
1557947504354,-8.142317962646485,-3.0886770629882814,-0.5658233642578125,998.9820098876953,-3.6813877538857955,37.231727600097656,0.19997221065686038,51.58390866425377,0.0,31.03119253545714
1557947504420,-7.771988067626953,-3.8372703552246095,-0.7015910339355469,998.9820098876953,-3.7883029578023075,39.41804504394531,0.25593216056632034,51.58390915980815,0.0,28.543060418010807
1557947504488,-7.7918966674804695,-4.53856201171875,-0.5595364379882812,998.9820098876953,-3.903780175222243,39.41804504394531,0.23309067532821146,51.58390912361455,0.0,26.60865478003869
1557947504553,-7.8975769042968755,-4.598138122558594,-0.17453704833984376,998.9820098876953,-4.073705176664556,39.41804504394531,0.1276065142003436,51.58390831190363,0.0,28.93206753059848
1557947504620,-8.692573699951172,-4.205504608154297,-0.22632934570312502,998.9502716064453,-4.2157241815369835,39.41804504394531,0.2191634316687555,51.58391069452055,0.0,27.520484478194387
1557947504688,-10.6578369140625,-5.1007928466796875,0.5957611083984375,998.9502716064453,-4.373265458523464,42.45063400268555,0.6157171276723137,51.583913479083385,0.0,27.041505168397993
1557947504754,-9.893526306152344,-3.2927027893066407,1.7748591613769533,998.9502716064453,-4.429848986889831,43.59857177734375,0.5332197544365701,51.58390995050016,0.0,27.75974331129369
1557947504820,-9.140741729736328,-2.5969496154785157,1.4531781005859377,998.9502716064453,-4.429848986889831,46.03302001953125,0.34068193030847527,51.5839088610036,0.0,25.13217600067939
1557947504888,-10.997330932617189,-4.027375030517578,1.8708096313476563,998.9502716064453,-4.266350254606952,50.7479248046875,0.5156299464002843,51.58390867061733,0.0,23.242824552976927
1557947504954,-11.713591461181641,-3.3820669555664065,2.3429278564453124,998.9502716064453,-4.318817674501087,56.71714401245117,0.3295613772946839,51.58391027919505,0.0,24.24881636631067
1557947505022,-11.379486236572266,-3.992647247314453,3.0313462829589843,998.9502716064453,-4.373265458523464,75.81414031982422,0.24602377979981685,51.58391025225122,0.0,22.380461031287954
1557947505088,-10.721155242919922,-4.530628509521485,2.4013064575195315,998.9502716064453,-4.318817674501087,75.81414031982422,0.25922796205118687,51.58390869745735,0.0,23.07496037913213
1557947505154,-10.160421295166016,-5.445076904296875,3.149300994873047,998.9502716064453,-4.429848986889831,71.36028289794922,0.3634353378771176,51.583910055835574,0.0,33.40642377560705
1557947505221,-8.649014282226563,-5.143005065917969,3.0862820434570315,998.9502716064453,-2.9862423354142167,65.79296875,0.4241624752432945,51.58391103145793,0.0,29.319661147281728
1557947505288,-8.521629180908203,-5.42037826538086,2.271825714111328,998.9502716064453,-2.0402821751271056,61.323429107666016,0.2500168591774176,51.58391072699061,0.0,29.508514588885465
1557947505354,-8.987161102294923,-5.472020874023438,1.2723541259765625,998.9502716064453,-2.0402821751271056,62.891090393066406,0.31169025144198587,51.583909914443694,0.0,25.477747053878225
1557947505421,-7.889942779541016,-4.237687683105469,-0.4680766296386719,998.9502716064453,-2.266350254606952,67.88004302978516,0.6443043306943945,51.58391036299452,0.0,23.891660843645326
1557947505488,-7.242239685058594,-2.2441333007812503,-1.9790345764160158,998.9502716064453,-2.4443485565849463,77.44864654541016,0.7969600880078892,51.58391241701743,0.0,23.010299956639813
1557947505578,-9.723030853271485,-3.7784426879882815,-1.8288967895507813,998.9502716064453,-2.5191163249869186,87.44609832763672,0.6103077204143769,51.58391214999523,0.0,25.575072019056577
1557947505622,-10.843450927734375,-4.117936706542969,-1.987716522216797,998.9209747314453,-2.6307616808158274,95.11223602294922,0.4557455841679464,51.58391063640881,0.0,25.4282542695918
1557947505688,-10.083181915283204,-3.539539489746094,-1.6540603637695312,998.9209747314453,-3.1195088662776804,98.44074249267578,0.15030206078589325,51.583910005667775,0.0,21.931245983544617
1557947505754,-10.282417602539063,-3.921844482421875,-1.1222163391113282,998.9209747314453,-4.266350254606952,116.27383422851562,0.16777510352022773,36.994493751254545,0.0,22.600713879850748
1557947505821,-9.724078674316408,-3.7639228820800783,-1.7259109497070313,998.9209747314453,-3.903780175222243,127.28797912597656,0.17576615708330542,36.99449456794033,0.0,23.636119798921445
1557947505887,-9.239685974121095,-3.550167388916016,-1.5184423828125,998.9209747314453,-4.073705176664556,139.26895141601562,0.1667580686448066,36.99449200078128,0.0,23.69215857410143
1557947505954,-9.117839355468751,-3.2118708801269533,-1.1879296875,998.9209747314453,-4.318817674501087,148.9921417236328,0.14986388364688688,36.99449198243445,0.0,29.10090545594068
1557947506021,-9.467212829589844,-2.8993208312988283,-0.6541397094726563,998.9209747314453,-4.4887426759434,154.08358764648438,0.19929324671906282,36.994492312729236,0.0,27.839035792727348
1557947506087,-10.294841766357422,-3.1657667541503907,0.3975732421875,998.9209747314453,-4.82577766322097,160.36355590820312,0.37833239010455033,36.99449161979903,0.0,25.118833609788744
1557947506154,-12.353660430908203,-4.780159606933594,1.242865447998047,998.9209747314453,-4.986242335414216,166.2697296142578,0.7611253471687511,36.994493429242304,0.0,31.4674801363064
