timestamp,AmbientLightSensor,DecibelSource,PitchSensor,LinearAccelerometerSensor,AccX,AccY,AccZ,BarometerSensor,CompassSensor,MagneticRotationSensor
1556749453918,,,,1.9055147472802882,-2.5858168601989746,2.755810260772705,,,,
1556749453919,,,,,,,7.520417213439941,,15.75754352844831,43.28250263144702
1556749453940,,18.785986443759903,,,,,,,,
1556749453978,,22.631433918683364,0.0,,,,,,,
1556749454012,,,,,-1.872322916984558,2.9234094619750977,6.63214111328125,,12.420508614145092,43.1597291910207
1556749454013,,,,3.082162600427043,,,,1013.131591796875,,
1556749454018,,22.72344245490764,,,,,,,,
1556749454028,,,,,-1.412622094154358,3.2035396099090576,,,,
1556749454029,0.0,,,,,,7.280989646911621,,8.241039021386086,41.03815628813961
1556749454035,,,,,-1.862745761871338,3.1173458099365234,,,,
1556749454036,,,,0.7803197281227319,,,9.689630508422852,,10.494975834280922,41.44488610736947
1556749454053,,,,,-1.8340145349502563,2.8707354068756104,10.728745460510254,,10.539903111093963,41.84142840365553
1556749454058,,17.064245666695868,0.0,,,,,,,
1556749454078,,,,,-1.6472610235214233,2.3463892936706543,11.411113739013672,,7.1579908657359965,42.78256673144388
1556749454097,,,,,-1.8795057535171509,2.353572130203247,11.921093940734863,,7.908775077700739,43.271647373182894
1556749454101,,17.04974937346893,,,,,,,,
1556749454108,,,,2.5623863008907684,,,,1013.128173828125,,
1556749454116,,,,,-1.733454942703247,2.288926601409912,12.134184837341309,,6.612539642581567,43.14417253299128
1556749454137,0.0,,,,-1.0486923456192017,2.0830190181732178,11.877997398376465,,2.951035951426661,43.06466206231657
1556749454138,,23.13280010191491,,,,,,,,
1556749454156,,,,1.562282623428981,-0.13407939672470093,2.3775148391723633,10.427066802978516,,358.1644995721238,42.48275308581327
1556749454176,,,,,0.19633053243160248,2.3655436038970947,10.728745460510254,,357.2674383213468,42.344739871687246
1556749454178,,22.411869155896245,0.0,,,,,,,
1556749454196,,,,,-0.1604164093732834,2.578634023666382,10.659311294555664,1013.12841796875,1.9301713320842282,42.80628703537096
1556749454218,,21.62719142089657,,2.3166881473377856,-0.4189980924129486,2.164424419403076,11.552375793457031,,4.84159922995741,42.77810627549878
1556749454237,,,,,-0.6225114464759827,1.6855695247650146,12.378400802612305,,6.196866709412461,42.78134697800896
1556749454249,0.0,,,,,,,,,
1556749454258,,20.247852844629676,0.0,,-0.4620950520038605,1.1636176109313965,12.292206764221191,,4.063947615118764,42.69382584432417
1556749454280,,,,1.7662143230142135,-0.5626545548439026,1.2306572198867798,10.776631355285645,,5.213913268501642,42.413675862445665
1556749454300,,20.747621409075908,,,,,,,,
1556749454301,,,,,-0.5842030644416809,1.4030450582504272,8.97134780883789,1013.12646484375,6.796654648735284,42.27109589863779
1556749454319,,,,,-0.5315290093421936,1.6472610235214233,7.568302631378174,,7.485440806717008,42.32765004158747
1556749454338,,18.698268464437966,0.0,,,,,,,
1556749454342,,,,1.776624529853597,-0.6440598964691162,1.8890827894210815,7.915472507476807,,7.5996159564302275,42.23633359667407
1556749454350,0.0,,,,,,,,,
1556749454360,,,,,-0.9194015264511108,1.843591570854187,8.485309600830078,,8.767612455448216,42.671768655606094
1556749454378,,20.16919694268195,,,,,,,,
1556749454385,,,,,-1.118126392364502,1.7741576433181763,8.755863189697266,,11.483659377018625,42.829114663094984
1556749454404,,,,1.6325788558912322,-0.8116591572761536,2.018373727798462,7.968146324157715,1013.12890625,10.774529500594042,42.87951835956403
1556749454419,,17.855799976773948,,,,,,,,
1556749454425,,,,,-0.6871568560600281,2.3344178199768066,7.367183685302734,,7.121849346629688,43.37647332672938
1556749454443,,,,,,2.504411458969116,,,,
1556749454444,,,,,-0.924190104007721,,6.950579643249512,,10.814576607245101,43.242434874853565
1556749454452,0.0,,,,,,,,,
1556749454458,,18.252987676400497,0.0,,,,,,,
1556749454466,,,,2.0087929791907,-1.242628574371338,2.7725701332092285,,,,
1556749454467,,,,,,,7.613793849945068,,11.894950316948325,42.78975850124286
1556749454485,,,,,-1.2569942474365234,2.6839821338653564,6.878751754760742,,12.740193056926557,42.563645537232176
1556749454499,,17.349439883161615,,,,,,,,
1556749454505,,,,,-1.1109435558319092,2.6504621505737305,,,,
1556749454506,,,,,,,7.532388687133789,1013.12158203125,11.025649943166002,42.11038407898402
1556749454526,,,,,,3.2322709560394287,,,,
1556749454527,,,,2.0782983463812514,-0.9888355135917664,,7.673650741577148,,9.59258746283814,41.82856250135088
1556749454538,,20.993121653407126,0.0,,,,,,,
1556749454545,,,,,-0.9265843629837036,3.2155110836029053,8.693612098693848,,9.43893723481682,41.970889979920564
1556749454566,,,,,-1.192348837852478,3.38071608543396,,,,
1556749454567,0.0,,,,,,10.209187507629395,,9.51390624492052,42.40183366709991
1556749454578,,19.357533947527532,,,,,,,,
1556749454592,,,,2.33816116284648,-1.3743137121200562,3.098191499710083,11.528432846069336,,9.577436395711743,42.519556551991194
1556749454609,,,,,-1.6352896690368652,3.0527002811431885,11.588290214538574,1013.123046875,11.930903578965626,42.085627817247065
1556749454620,,18.162976777107495,0.0,,,,,,,
1556749454629,,,,,-1.8244373798370361,3.1077687740325928,10.240313529968262,,12.981685494089788,42.26717875609107
1556749454651,,,,1.4051919135436803,-1.5299415588378906,2.973689317703247,10.589877128601074,,10.342482469550305,42.703604302849705
1556749454658,,26.364941507784092,,,,,,,,
1556749454668,0.0,,,,,,,,,
1556749454670,,,,,-1.9058427810668945,3.6416919231414795,10.16130256652832,,13.105391319016121,42.542452539872144
1556749454691,,,,,-1.8220431804656982,3.694365978240967,9.457385063171387,,13.343370477625001,42.72796210163246
1556749454698,,22.686623291875023,,,,,,,,
1556749454714,,,,1.4996960649923423,-1.9106312990188599,3.5794408321380615,10.029617309570312,1013.117919921875,12.97839334290984,43.155557718098244
1556749454734,,,,,-2.229069948196411,2.7462332248687744,11.722369194030762,,14.672880459946327,42.70428125065371
1556749454738,,27.529082022736752,0.0,,,,,,,
1556749454753,,,,,-2.504411458969116,2.1261160373687744,12.371217727661133,,17.913502985246566,42.98232466166543
1556749454775,,,,2.6973022193277,-2.5618741512298584,1.113337755203247,11.710397720336914,,20.761070321927434,43.3846466293825
1556749454778,,23.01385607133441,,,,,,,,
1556749454784,0.0,,,,,,,,,
1556749454794,,,,,-3.0838260650634766,0.9720755815505981,10.582695007324219,,24.52833458318156,
1556749454795,,,,,,,,,25.57803391332226,43.0748580257935
1556749454818,,22.015596779331226,0.0,,-3.217905282974243,1.082212209701538,9.083878517150879,1013.117431640625,28.63016370809771,42.999741645214364
1556749454837,,,,1.8063048014527734,-2.226675510406494,0.8715160489082336,9.021627426147461,,23.402970417415418,43.42847679191916
1556749454855,,,,,-1.594586968421936,1.192348837852478,8.839662551879883,,18.609936393777787,
1556749454856,,,,,,,,,,43.233485967217185
1556749454862,,20.82133777790622,,,,,,,,
1556749454877,,,,,-0.9481328129768372,1.563461422920227,8.305739402770996,,14.71595675549429,43.210122142461124
1556749454900,,,,1.2059615744040972,-0.7254652380943298,1.9609110355377197,,,,
1556749454901,0.0,21.17177316524114,0.0,,,,8.367990493774414,,11.713216058607202,43.013681316513235
1556749454917,,,,,-1.6640210151672363,2.1141445636749268,8.573898315429688,1013.120361328125,17.910390126532377,43.213454120975186
1556749454936,,,,,-1.6568381786346436,2.3775148391723633,8.447001457214355,,16.991809937888377,
1556749454937,,,,,,,,,,43.59378733043756
1556749454940,,19.066971632998698,,,,,,,,
1556749454957,,,,,,2.3775148391723633,,,,
1556749454958,,,,2.029610192028433,-1.4485362768173218,,7.50126314163208,,15.335798130220269,43.19549955759844
1556749454977,,,,,,2.693559169769287,,,,
1556749454978,,15.502144824850955,,,-0.9648927450180054,,7.027196407318115,,12.227988633330881,43.43158547277991
1556749455004,,,,,-0.44533511996269226,3.0167863368988037,7.043956279754639,,8.442501427371155,
1556749455005,0.0,,,,,,,,7.582732582575602,43.163358642522006
1556749455021,,16.990832409677544,0.0,,,,,,,
1556749455022,,,,,,2.9952378273010254,,,,
1556749455023,,,,1.8367226727572357,-0.32801565527915955,,7.714353561401367,1013.12646484375,7.164829165755634,42.13307377299329
1556749455040,,,,,-0.6464542150497437,2.8970725536346436,8.219545364379883,,8.694421855849669,42.56614164481622
1556749455058,,17.25972714891265,,,,2.885101079940796,,,,
1556749455059,,,,,-0.9026415944099426,,9.136552810668945,,10.525899515748165,42.83655226543298
1556749455083,,,,0.6417226227187635,-0.8858816623687744,2.8013014793395996,9.99370288848877,,10.228910937804983,41.59147137058221
1556749455104,,29.64328592431307,0.0,,,,,,,
1556749455111,,,,,-0.28731298446655273,2.6145482063293457,10.628186225891113,,5.267901645022334,41.30149094747741
1556749455115,0.0,,,,,,,,,
1556749455121,,,,,-0.33280420303344727,2.226675510406494,11.051972389221191,,6.120764741680205,42.630621868808426
1556749455122,,,,,,,,1013.121826171875,,
1556749455138,,34.764810768676966,,,,,,,,
1556749455143,,,,,0.07182824611663818,1.764580488204956,11.511672973632812,,5.2466951883099,43.29410430171119
1556749455144,,,,2.348151384844568,,,,,,
1556749455160,,,,,-0.03351984918117523,2.446948766708374,11.21238899230957,,6.173927519084998,
1556749455161,,,,,,,,,7.141468638133745,43.513112907715445
1556749455179,,32.452006108027476,,,,,,,,
1556749455181,,,,,0.6225114464759827,2.6744048595428467,,,,
1556749455182,,,,,,,10.40312385559082,,1.840170569721181,43.71184216064927
1556749455185,,,495.263671875,,,,,,,
1556749455206,,,,1.7167806960939522,1.07024085521698,2.6863763332366943,10.209187507629395,,0.59179128190857,43.58503336735471
1556749455217,0.0,,,,,,,,,
1556749455218,,29.816219117554844,495.263671875,,,,,,,
1556749455221,,,,,1.5131816864013672,2.351177930831909,11.063943862915039,,,
1556749455222,,,,,,,,1013.11279296875,354.1298592315165,43.409945445893214
1556749455242,,,,,1.1229149103164673,2.011190891265869,,,,
1556749455243,,,,,,,11.719975471496582,,357.08828992993676,43.061151386145745
1556749455258,,26.195889959791398,495.263671875,,,,,,,
1556749455265,,,,,0.8906702399253845,1.2953026294708252,11.796591758728027,,358.658051175983,
1556749455268,,,,2.937237829318389,,,,,,43.323154906150904
1556749455284,,,,,0.7158881425857544,1.2689656019210815,10.905921936035156,,359.62704106886815,43.19420735301448
1556749455299,,33.337988934879135,495.263671875,,,,,,,
1556749455304,,,,,,1.532335877418518,,,,
1556749455305,,,,,0.9481328129768372,,9.450202941894531,,357.8654862699785,42.640796687617076
1556749455327,,,,,0.9936240315437317,2.0949904918670654,8.329682350158691,,356.9151002382473,43.36759237034948
1556749455328,,,,1.7962093281239393,,,,1013.11474609375,,
1556749455333,0.0,,,,,,,,,
1556749455338,,32.30896482645171,,,,,,,,
1556749455346,,,,,0.8643332123756409,2.205127000808716,8.126168251037598,,358.7377748515227,43.98368142912893
1556749455367,,,,,0.42139238119125366,2.42061185836792,8.18363094329834,,,
1556749455368,,,,,,,,,3.3835102961803614,43.74296262548013
1556749455378,,27.96097011886035,,,,,,,,
1556749455381,,,623.681640625,,,,,,,
1556749455390,,,,,0.23942747712135315,2.6504621505737305,8.121379852294922,,3.6932869092404985,44.00966189560778
1556749455391,,,,1.4564305926153698,,,,,,
1556749455410,,,,,0.12689656019210815,2.7055306434631348,7.7335076332092285,,5.158680943778336,44.30409753975307
1556749455419,,22.52588871621418,623.681640625,,,,,,,
1556749455429,,,,,-0.019154198467731476,2.8060901165008545,7.862798690795898,,6.374817042953396,44.046251806484364
1556749455430,,,,,,,,1013.10546875,,
1556749455450,0.0,,,,,,,,,
1556749455452,,,,1.4304821536708612,-0.09816526621580124,3.002420663833618,8.310527801513672,,6.584698937751,44.03627958028899
1556749455458,,43.99919664149089,623.681640625,,,,,,,
1556749455471,,,,,-0.04788549616932869,3.2035396099090576,8.3033447265625,,6.528819452603784,44.047885421347615
1556749455491,,,,,0.20590762794017792,3.469304084777832,8.212362289428711,,5.546926398561595,
1556749455492,,,,,,,,,,44.021889196652886
1556749455500,,45.707687882961885,,,,,,,,
1556749455513,,,,,0.4429408311843872,3.9481592178344727,7.874769687652588,,,
1556749455514,,,,,,,,,3.7324123672404994,44.10991503648317
