timestamp,AmbientLightSensor,DecibelSource,PitchSensor,LinearAccelerometerSensor,AccX,AccY,AccZ,BarometerSensor,CompassSensor,MagneticRotationSensor
1557947875609,,32.225933331570296,98.55305989583334,,,,,,,
1557947875615,,,57.8486328125,,,,,,,
1557947875649,,34.55289958295793,57.8486328125,,,,,,,
1557947875662,,,,,,,,,,20.91626250809977
1557947875663,,,,1.1540545678815164,0.1149216815829277,2.849100112915039,7.253233909606934,,221.8202050902779,
1557947875709,,37.805497094319534,57.8486328125,,,,,,,
1557947875715,,,,2.079578550997309,0.20111294090747833,2.513911724090576,7.914033889770508,999.489990234375,237.76323265092168,20.781964194509168
1557947875716,2.0,,,,,,,,231.52113642882534,
1557947875720,,,53.0712890625,,,,,,,
1557947875749,,37.253320673938305,53.0712890625,,,,,,,
1557947875765,,,,1.984303750989295,,,,,,
1557947875766,,,,,-0.6512228846549988,4.146757125854492,10.552444458007813,,233.54595966865395,20.781964194509168
1557947875789,,37.59885448803477,53.0712890625,,,,,,,
1557947875829,,37.57721121778491,,,,,,,,
1557947875833,,,,2.6501364870730653,,,,,,
1557947875834,2.0,,,,-0.35434186458587646,3.9695863723754883,11.687295913696289,,230.27962660377045,20.998333917557197
1557947875869,,37.77278429707635,,,,,,,,
1557947875877,,,51.640625,,,,,,,
1557947875889,3.0,,,3.089371173662567,-0.4836287498474121,2.8634653091430664,12.223596572875977,999.4599609375,219.5713926268079,20.84178560302591
1557947875909,,39.128900775933275,51.640625,,,,,,,
1557947875954,3.0,,,1.9323468127611585,-0.7757213711738586,3.845088005065918,10.461463928222656,,225.04286592560834,20.27436822831207
1557947875969,,37.74207024973445,51.640625,,,,,,,
1557947876009,,37.064957967248645,51.640625,,,,,,,
1557947876021,,,,1.277206693523273,-0.6320692300796509,3.5386300086975098,9.412803649902344,,220.30559698144924,20.0534287848044
1557947876049,,35.79807167881581,,,,,,,,
1557947876073,3.0,,,,,,,,,
1557947876087,,,,,,,,999.469970703125,,
1557947876088,,,,1.1801675994299032,-0.44532153010368347,3.112462282180786,8.04810905456543,,213.8027924387335,20.0534287848044
1557947876089,,34.9203545106158,,,,,,,,
1557947876099,,,100.740966796875,,,,,,,
1557947876129,,33.831568450325726,100.740966796875,,,,,,,
1557947876156,,,,1.9033131724067587,-0.1628057211637497,2.8586769104003906,7.602787494659424,,218.81412955352857,20.28546325933158
1557947876169,,32.83098430492613,100.740966796875,,,,,,,
1557947876184,,,100.361328125,,,,,,,
1557947876190,3.0,,,,,,,,,
1557947876206,,,,2.0813807174368577,-0.42616790533065796,3.4332852363586426,7.7847466468811035,,219.30688672100996,20.18043655736147
