timestamp,LinearAccelerometerSensor,AccX,AccY,AccZ,BarometerSensor
1557393762385,1.0679007318096438,,-0.5937620401382446,,999.941162109375
1557393762447,1.0004806555498795,-1.3694833517074585,-0.2537853717803955,8.923190116882324,
1557393762503,,,,12.200851440429688,
1557393762504,2.7622592078856525,-0.3902548849582672,0.3878606855869293,,
1557393762563,,-3.845088005065918,,9.220070838928223,
1557393762564,1.5825751229243739,,0.14604631066322327,,999.95458984375
1557393762633,0.3346326570607356,-3.529053211212158,1.3239935636520386,9.402029991149902,
1557393762684,2.313101509838709,-2.671929121017456,3.6343982219696045,7.299921035766602,
1557393762744,1.102204859234283,-3.1699230670928955,2.5474305152893066,8.212111473083496,1000.01171875
1557393762803,,,,8.863334655761719,
1557393762805,0.4679402509873156,-3.2824504375457764,3.35667085647583,,
1557393762864,,,,8.53293514251709,
1557393762866,1.6525593069171278,-5.446808815002441,3.4308910369873047,,
1557393762926,,,,6.598419666290283,
1557393762927,7.324572908104118,2.911349296569824,5.954379558563232,,999.96630859375
1557393762984,3.080840795864085,-5.456385612487793,2.4013843536376953,9.964667320251465,
1557393763044,1.3957787498315932,-0.33518823981285095,4.2760443687438965,8.183381080627441,
1557393763105,,,,9.945513725280762,
1557393763108,1.2705537405076597,0.3447650372982025,3.1292216777801514,,999.9755859375
1557393763164,5.6570106964306905,2.0805611610412598,,11.441889762878418,
1557393763165,,,8.616731643676758,,
1557393763226,2.528533513998736,0.36152446269989014,2.1499931812286377,9.217676162719727,
1557393763288,3.277375176771254,-0.3256114423274994,2.406172752380371,6.356605529785156,1000.016357421875
1557393763347,4.138732247229556,-0.8355764150619507,3.6104562282562256,4.455609321594238,
1557393763415,3.1800869777468597,-2.4133553504943848,6.7061591148376465,5.365406036376953,
1557393763467,3.099649218740056,-4.953603267669678,6.1530985832214355,8.983044624328613,1000.159912109375
1557393763530,4.087534605107242,-4.965574264526367,5.293580055236816,11.453861236572266,
1557393763588,0.6714234276186085,-3.136404275894165,4.395754337310791,7.733271598815918,
1557393763648,1.5696391469687474,-1.0103530883789062,4.211400985717773,7.955932140350342,1000.1552734375
1557393763711,1.1334247907499735,-2.762908697128296,4.185064792633057,7.2783732414245605,
1557393763768,1.6264833868980109,-2.1739351749420166,5.5976433753967285,6.916848659515381,
1557393763830,0.1567510498645218,-2.82515811920166,4.548983097076416,8.286332130432129,1000.140380859375
1557393763887,,,,9.703699111938477,
1557393763888,1.366110371943722,-2.7724854946136475,4.4508209228515625,,
1557393763948,0.39433234460184885,-2.6671407222747803,4.2975921630859375,8.08282470703125,
1557393764008,1.3243330734550962,-3.0813376903533936,4.125209331512451,9.519346237182617,1000.085693359375
1557393764067,1.3415344070418393,-3.3039982318878174,4.402936935424805,7.204153060913086,
1557393764128,0.8525264079235142,-2.9951462745666504,3.8953661918640137,8.808267593383789,
1557393764190,0.35885590920581195,-2.9664158821105957,4.242525577545166,8.391676902770996,1000.12939453125
1557393764251,0.36291850858557445,-3.141192674636841,4.309563159942627,7.915230751037598,
1557393764315,0.7818707860746195,-3.093308687210083,4.584896087646484,7.268796443939209,
1557393764369,,,,8.382100105285645,
1557393764370,1.1169500565458372,-2.3056161403656006,3.7445313930511475,,1000.13427734375
1557393764433,0.49052605937324073,-3.4189200401306152,4.185064792633057,8.283937454223633,
1557393764490,1.0646801067842417,-3.246537446975708,4.098873138427734,7.402871608734131,
1557393764557,0.7915872651151871,-3.134010076522827,,8.971074104309082,1000.1376953125
1557393764558,,,3.603273630142212,,
1557393764612,0.85320078893921,-2.2026655673980713,3.308786630630493,8.60236644744873,
1557393764694,3.838721855554784,-0.031124621629714966,2.4899697303771973,10.472238540649414,
1557393764745,4.295883452711704,-0.23702596127986908,,8.796297073364258,1000.140625
1557393764746,,,2.094926595687866,,
1557393764791,2.8445170279851655,-4.19224739074707,0.993593692779541,6.909666061401367,
1557393764853,3.3371431195619183,-10.302249908447266,2.006340980529785,4.81473970413208,
1557393764911,,-10.153809547424316,,-0.8834604024887085,
1557393764912,6.293922205276629,,0.15801730751991272,,1000.1474609375
1557393764971,10.745654980137248,-15.693992614746094,-6.2416839599609375,-0.07422025501728058,
1557393765033,3.1529101840171414,-8.83939266204834,-3.1292216777801514,3.1316158771514893,
1557393765092,3.5450725260688096,-8.070854187011719,-2.7485435009002686,0.7206547260284424,1000.143310546875
1557393765152,3.6543734698930948,-5.207388877868652,-2.6623523235321045,3.5170822143554688,
1557393765213,5.486475702502953,-3.751713991165161,-6.852205276489258,5.212177276611328,
1557393765272,4.780627440767267,-10.594342231750488,-5.061342239379883,5.4444146156311035,1000.145263671875
1557393765332,5.341447300604652,-11.372458457946777,-4.230554580688477,2.8562827110290527,
1557393765393,3.7372690901345593,-10.237606048583984,-5.169081687927246,0.5746083855628967,
1557393765452,4.174791552428167,-10.565611839294434,-8.482656478881836,-2.4875755310058594,1000.15625
1557393765513,2.719093388762424,-8.640673637390137,-8.379706382751465,-2.892195701599121,
1557393765575,2.477663776054049,-6.912060260772705,-7.362170219421387,-4.247313976287842,
1557393765635,3.318384952906867,-5.094861030578613,-4.1395745277404785,-0.8906430602073669,1000.14501953125
1557393765695,,,,-2.516305923461914,
1557393765696,2.720542579837878,-4.917690277099609,-5.118803024291992,,
1557393765870,3.6413035272081204,-10.807426452636719,-6.155492782592773,-2.6791117191314697,1000.147705078125
1557393765876,2.8196774769042268,-10.345345497131348,-6.165069580078125,-2.8179752826690674,
1557393765936,4.534707059473012,-6.162675380706787,-7.5201873779296875,-0.38067805767059326,
1557393765998,,-11.72201156616211,,-5.118803024291992,1000.149169921875
1557393765999,5.144846009377257,,-7.570465564727783,,
1557393766057,,,,-4.9152960777282715,
1557393766058,2.449610628600082,-6.380547523498535,-3.4332852363586426,,
1557393766120,1.8674662234355424,-10.26394271850586,-3.0550012588500977,-3.0166940689086914,
1557393766181,1.503293474871486,-8.652645111083984,-0.8475474119186401,-5.281609058380127,1000.14990234375
1557393766241,,,,-5.363011837005615,
1557393766242,2.9213450558124126,-5.4013190269470215,-2.1116859912872314,,
1557393766305,3.3361416113273847,-6.57926607131958,1.41257905960083,-7.283161640167236,
1557393766366,,-8.288725852966309,,-6.603208065032959,
1557393766367,1.1727364997420129,,-0.586579442024231,,1000.16650390625
1557393766426,,,,-4.829104900360107,
1557393766427,1.2341759436698934,-7.553706169128418,-0.016759412363171577,,
1557393766486,,-7.570465564727783,,-7.139509677886963,
1557393766487,1.4245493125962874,,1.256955862045288,,
1557393766547,,-7.108384609222412,,-5.815515995025635,1000.17431640625
1557393766548,0.9585277767842907,,2.2864625453948975,,
1557393766607,1.8472008174079946,-9.244012832641602,3.3470940589904785,-5.781997203826904,
1557393766668,,,,-3.404554843902588,
1557393766669,1.1818382413202115,-7.745242595672607,1.8291701078414917,,
1557393771709,,-7.929595947265625,,-4.496310710906982,1000.183837890625
1557393771710,0.8823817392165652,,2.252943754196167,,
1557393771722,7.504767873326898,-3.0334534645080566,-2.736572504043579,-8.382100105285645,
1557393771771,7.161399354634033,-3.3303346633911133,-2.8419175148010254,-9.17697525024414,
1557393771834,6.24116257523607,-3.2082302570343018,-2.3295583724975586,-9.081207275390625,1000.166748046875
1557393771891,,,,-8.935160636901855,
1557393771892,5.657945916120628,-3.4596214294433594,-2.8658595085144043,,
1557393771953,,,,-8.853757858276367,
1557393771954,2.7690408592639866,-2.978386878967285,-2.8155810832977295,,
1557393772015,,-3.0382418632507324,,-8.995016098022461,1000.181396484375
1557393772016,1.3828528877868966,,-3.0837318897247314,,
1557393772075,0.5737959674214838,-3.3039982318878174,-2.691082715988159,-8.937555313110352,
1557393772135,0.6242677690836137,-3.7205893993377686,-3.134010076522827,-8.808267593383789,
1557393772196,,-3.3207578659057617,,-8.813055992126465,1000.2041015625
1557393772197,0.42778995448936175,,-2.911349296569824,,
1557393772256,,,,-8.920795440673828,
1557393772257,0.5486742394445401,-2.9927520751953125,-2.8227639198303223,,
1557393772317,0.260931910380725,-3.469198226928711,-2.691082715988159,-8.592789649963379,
1557393772378,0.3059600396469568,-3.07415509223938,-2.410961151123047,-9.030928611755371,1000.187744140625
1557393772440,0.5569068138377,-2.8634653091430664,,-9.105149269104004,
1557393772441,,,-2.779668092727661,,
1557393772502,,-2.7269957065582275,,-9.251194953918457,
1557393772503,0.5678624868355702,,-2.403778553009033,,
1557393772561,,,,-8.865729331970215,
1557393772562,0.3432275638436773,-3.3901896476745605,-1.9512743949890137,,1000.18359375
1557393772623,1.2349683566807972,-4.414907932281494,,-8.650250434875488,
1557393772624,,,-2.7246015071868896,,
1557393772683,,,,-7.987056732177734,
1557393772684,1.01064894978697,-3.00711727142334,-2.140416383743286,,
1557393772743,,-3.7852327823638916,,-9.363722801208496,1000.207763671875
1557393772744,0.7808608039358174,,-2.9017724990844727,,
1557393772806,1.1780506424243116,-2.3582887649536133,-3.380612850189209,-8.947132110595703,
1557393772866,0.9335537187620829,-2.4157495498657227,-2.7485435009002686,-9.14345645904541,
1557393772926,0.8061023606551974,-3.268085241317749,-2.2409727573394775,-9.493009567260742,1000.208740234375
1557393772986,,,,-8.554482460021973,
1557393772987,3.1754225262017757,-3.7493197917938232,-5.899312973022461,,
1557393773047,0.5933510544314698,-3.584120035171509,,-8.884882926940918,
1557393773048,,,-2.1116859912872314,,
1557393773200,0.7615925219679597,-3.3734302520751953,-3.0789434909820557,-8.157045364379883,1000.208251953125
1557393773226,,,,-9.107542991638184,
1557393773227,0.6594575423513116,-3.8977603912353516,-2.2577321529388428,,
1557393773285,,,,-8.93037223815918,
1557393773286,0.42386973304254866,-3.3207578659057617,-2.5689783096313477,,1000.209228515625
1557393773346,1.1105396443606943,-3.552995204925537,-3.914519786834717,-8.913613319396973,
1557393773406,0.6161054469523652,-3.7038300037384033,-3.5386300086975098,-8.40843677520752,
1557393773467,,,,-9.014169692993164,
1557393773468,0.8335903407190709,-4.252102375030518,,,1000.197509765625
1557393773469,,,-3.485957622528076,,
1557393773528,1.2009226470672003,-4.168305397033691,-2.5019407272338867,-9.402029991149902,
1557393773588,,-5.74129581451416,,-8.53532886505127,
1557393773589,3.4490582438500823,,-6.414066314697266,,
1557393773649,,-3.0166940689086914,,-8.954314231872559,1000.2041015625
1557393773650,1.3509135810804733,,-2.3942017555236816,,
1557393773709,1.5514758497860939,-3.6822822093963623,-4.912901878356934,-8.803479194641113,
1557393773858,0.40162748634739415,-3.3854012489318848,-3.6104562282562256,-8.611943244934082,1000.22412109375
1557393773891,3.2982855938474374,-4.548983097076416,0.3711012601852417,-8.403648376464844,
1557393773952,0.19769089248199417,-4.084507942199707,-2.6839001178741455,-8.647856712341309,
1557393774011,,,,-8.932766914367676,
1557393774012,0.7107485006439356,-4.448426723480225,-3.047818660736084,,1000.220458984375
1557393774075,,,,-8.746018409729004,
1557393774076,0.2718570949972533,-3.804386615753174,-2.7676970958709717,,
1557393774136,1.3728115265354566,-3.138798475265503,-2.8993782997131348,-9.715670585632324,
1557393774200,1.2529306865161889,-2.6001031398773193,-2.2457611560821533,-9.205705642700195,1000.224365234375
1557393774261,0.9260518768972038,-2.8778305053710938,,-8.554482460021973,
1557393774262,,,-2.456450939178467,,
1557393774323,0.5668081764866432,-3.399766445159912,,-8.542511940002441,
1557393774324,,,-2.1332337856292725,,
1557393774384,,-3.4308910369873047,,-7.979874134063721,
1557393774385,1.2576584810532667,,-2.1116859912872314,,1000.235595703125
1557393774444,1.7967201497899936,-4.517858505249023,-1.3958195447921753,-8.520963668823242,
1557393774506,3.224616029340878,-6.078877925872803,,-9.612719535827637,
1557393774507,,,-1.070208191871643,,
1557393774567,,-3.5865142345428467,,-9.131484985351562,
1557393774568,0.44802739933325714,,-2.0877439975738525,,1000.243408203125
1557393774626,,,,-9.708487510681152,
1557393774627,3.056834839327162,-0.3663128614425659,-1.1468225717544556,,
1557393774687,1.459094185124611,-2.032677173614502,-3.1292216777801514,-9.282320022583008,
1557393774748,,,,-8.798690795898438,
1557393774749,0.6836905056735405,-3.045424461364746,-3.2082302570343018,,1000.24560546875
1557393774809,,,,-8.432378768920898,
1557393774810,0.4187018658601665,-3.7181951999664307,-2.6144683361053467,,
1557393774870,,,,-8.580819129943848,
1557393774871,0.6002568777866818,-4.230554580688477,-3.737348794937134,,
1557393774931,1.0015821457957987,-4.431667327880859,-4.311957359313965,-8.14028549194336,1000.247802734375
1557393774991,1.7156023506934688,-4.654327869415283,-4.99669885635376,-7.797914981842041,
1557393775051,0.9065871104989758,-4.596867084503174,,-8.255207061767578,
1557393775052,,,-4.015076160430908,,
1557393775110,,,,-8.389283180236816,
1557393775111,0.3420456444197692,-4.1156325340271,-2.9496564865112305,,1000.24609375
1557393775170,0.9062185282010901,-4.388571739196777,-2.873042106628418,-9.07641887664795,
1557393775230,1.5016267220917454,-1.8507179021835327,-2.5306711196899414,-8.382100105285645,
1557393775289,,,,-8.676587104797363,
1557393775290,1.2614751527496049,-1.6639702320098877,-2.296039342880249,,1000.244873046875
1557393775349,,-1.4437036514282227,,-8.413225173950195,
1557393775350,1.6942353232464162,,-1.4317326545715332,,
1557393775410,1.376521482516871,-3.4620156288146973,-1.4915876388549805,-8.827422142028809,
1557393775469,2.567022101657473,-5.1810526847839355,-2.8419175148010254,-10.002974510192871,1000.231689453125
1557393775529,2.0302723806139022,-4.970362663269043,-3.4787750244140625,-9.057265281677246,
1557393775590,0.3770184237989572,-3.4739866256713867,-2.9041666984558105,-8.841787338256836,
1557393775649,1.524015424610287,-1.8746598958969116,-2.1547815799713135,-9.222464561462402,1000.21630859375
1557393775709,1.2997281964133893,-2.0925323963165283,-2.7126305103302,-9.670180320739746,
1557393775771,0.2782438474319388,-3.1459810733795166,-2.698265314102173,-9.181763648986816,
1557393775832,,-3.3063924312591553,,-8.999804496765137,1000.188720703125
1557393775833,0.20255961962178864,,-2.5546131134033203,,
1557393775891,0.33349416126233083,-3.426102638244629,-2.628833532333374,-9.047688484191895,
1557393775951,0.3368756258504005,-3.337517261505127,-2.832340717315674,-9.02135181427002,
1557393776012,0.380961125793592,-2.715024709701538,-2.6144683361053467,-9.033323287963867,1000.192138671875
1557393776074,,,,-8.908824920654297,
1557393776075,0.5390235223361624,-2.470816135406494,-2.5306711196899414,,
1557393776708,0.38234701855957326,-2.6192567348480225,-2.47560453414917,-9.181763648986816,1000.18310546875
1557393776740,0.47194259929870075,-3.318363666534424,-2.9735984802246094,-9.066842079162598,1000.210205078125
1557393776800,0.2625490511750857,-3.201047658920288,-2.7054479122161865,-9.08838939666748,
1557393776861,0.0909524233607006,-2.8993782997131348,-2.583343744277954,-8.927978515625,
1557393776924,0.23585776345863968,-2.6384103298187256,-2.628833532333374,-8.956708908081055,1000.207275390625
1557393776981,0.11425251418650775,-2.7557260990142822,-2.674323320388794,-9.042900085449219,
1557393777041,0.41383416699850295,-3.093308687210083,-2.896984100341797,-9.26795482635498,
1557393777102,0.2050265020155918,-2.913743495941162,-2.827552318572998,-8.80587387084961,1000.215576171875
1557393777162,,,,-9.162610054016113,
1557393777163,0.26357266007620106,-2.896984100341797,-2.9257144927978516,,
1557393777223,0.26735979068864907,-2.497152328491211,-2.7676970958709717,-9.14585018157959,
1557393777284,0.3436730255295004,-2.580949544906616,-3.1292216777801514,-9.155426979064941,1000.22509765625
1557393777343,0.3669468111141087,-2.647987127304077,-3.1100680828094482,-9.275136947631836,
1557393777403,,,,-9.258378028869629,
1557393777404,0.38252566743885597,-2.647987127304077,-3.069366693496704,,
1557393777464,0.45635874902299145,-2.006340980529785,-2.7676970958709717,-8.729259490966797,1000.223388671875
1557393777526,0.5448769444909857,-1.946485996246338,-2.4157495498657227,-9.521739959716797,
1557393777586,,-2.185906171798706,,-9.14345645904541,
1557393777587,0.2873602309694164,,-2.5665841102600098,,
1557393777648,0.18202061028554367,-1.9177556037902832,,-9.050082206726074,1000.222900390625
1557393777649,,,-2.717418909072876,,
1557393777707,0.16565031362020854,-2.0254945755004883,-2.9328970909118652,-9.294290542602539,
1557393777770,0.2414657775544887,-1.8770540952682495,-2.8562827110290527,-9.30386734008789,
1557393777829,,,,-9.100360870361328,
1557393777830,0.1759483496842222,-2.1954829692840576,-3.004723072052002,,1000.215576171875
1557393777889,0.2370965775079489,-2.2625205516815186,,-9.30386734008789,
1557393777890,,,-2.980781078338623,,
1557393777952,0.2645513912629015,-2.2409727573394775,-3.043030261993408,-9.210494041442871,
1557393778012,0.15479857329452265,-2.279279947280884,,-9.191340446472168,1000.215576171875
1557393778013,,,-2.741360902786255,,
1557393778071,,,,-9.172186851501465,
1557393778072,0.12029450981836455,-2.5450363159179688,-2.7748796939849854,,
1557393778132,0.21308936895165248,-2.7269957065582275,,-9.100360870361328,
1557393778133,,,-2.5785553455352783,,
1557393778194,0.14719471678889903,-2.6862943172454834,-2.5785553455352783,-9.160215377807617,1000.213623046875
1557393778254,0.04675114431533007,-2.779668092727661,-2.669534921646118,-9.014169692993164,
1557393778314,,,,-9.263166427612305,
1557393778315,0.24918136077046357,-2.8227639198303223,-2.631227731704712,,
1557393778375,0.20093009826827007,-3.00711727142334,,-9.153033256530762,1000.21484375
1557393778376,,,-2.5953147411346436,,
1557393778435,0.17102377518793963,-3.1076738834381104,,-9.016563415527344,
1557393778436,,,-2.7222073078155518,,
1557393778495,,,,-9.047688484191895,
1557393778496,0.3210641717397554,-3.2297780513763428,-2.8802247047424316,,
1557393778554,,,,-8.93037223815918,
1557393778555,0.16540842088470756,-3.251325845718384,-2.6431987285614014,,1000.211669921875
1557393778615,0.24716906779032466,-3.272873640060425,-2.652775526046753,-9.105149269104004,
1557393778677,,,,-8.96389102935791,
1557393778678,0.08141921697936398,-3.1723172664642334,-2.6815059185028076,,
1557393778734,0.09460482197365654,-3.162740468978882,-2.6815059185028076,-8.987833023071289,1000.20556640625
1557393778795,0.15541364229862936,-3.1962592601776123,-2.6886885166168213,-9.038111686706543,
1557393778856,0.16274678491091715,-2.9664158821105957,,-8.822632789611816,
1557393778857,,,-2.6384103298187256,,
1557393778917,0.4936869955305378,-3.3877954483032227,,-9.311050415039062,1000.19482421875
1557393778918,,,-2.734178304672241,,
1557393778977,0.19524132385343754,-2.956839084625244,-2.6791117191314697,-9.081207275390625,
1557393779037,,-3.2752678394317627,,-9.01895809173584,
1557393779038,0.300908643818591,,-2.827552318572998,,
1557393779097,,,,-8.995016098022461,
1557393779098,0.20635055706045108,-3.203441858291626,-2.734178304672241,,1000.18994140625
1557393779157,,-3.0550012588500977,,-9.102754592895508,
1557393779158,0.34973307504324136,,-2.2840683460235596,,
1557393779218,0.23321905385222122,-2.7509377002716064,-2.5043349266052246,-9.121908187866211,
1557393779278,,-2.978386878967285,,-9.14585018157959,1000.199951171875
1557393779279,0.3096415440771497,,-2.8850131034851074,,
1557393779338,0.2737883360683423,-2.829946517944336,-2.913743495941162,-9.006986618041992,
1557393779398,,,,-9.246406555175781,
1557393779399,0.43995305764607306,-2.4851813316345215,-2.4612393379211426,,
1557393779457,,-2.518700122833252,,-9.21288776397705,1000.216552734375
1557393779458,0.35783762281417536,,-2.43011474609375,,
1557393779520,0.16386183887978042,-3.0142998695373535,-2.5665841102600098,-9.030928611755371,
1557393779580,0.34784517619692507,-3.138798475265503,-2.3750481605529785,-9.241618156433105,
1557393779641,,,,-9.006986618041992,
1557393779642,0.37878193733222837,-3.272873640060425,-2.829946517944336,,1000.2197265625
1557393779698,,-3.2752678394317627,,-8.983044624328613,
1557393779699,0.38935035642889515,,-2.8874073028564453,,
1557393779760,0.26749563685985506,-3.24414324760437,-2.6360161304473877,-9.136273384094238,
1557393779820,0.2823883437726931,-2.8179752826690674,-2.4684219360351562,-9.174580574035645,1000.21484375
1557393779880,,,,-9.186552047729492,
1557393779881,0.25748069681572594,-2.8227639198303223,-2.4851813316345215,,
1557393779943,,-2.8993782997131348,,-9.002198219299316,
1557393779944,0.10803322225855372,,-2.6216509342193604,,
1557393780002,,,,-9.097966194152832,
1557393780003,0.2002859794182103,-3.1435868740081787,-2.5498247146606445,,1000.21142578125
1557393780061,0.2707239657659958,-3.248931646347046,-2.607285737991333,-9.004592895507812,
1557393780122,0.2134965009531024,-2.8826189041137695,-2.4420857429504395,-9.148244857788086,
1557393780183,0.18250592560162376,-2.964021682739258,-2.693476915359497,-9.10993766784668,1000.211669921875
1557393780243,,,,-9.208099365234375,
1557393780244,0.23764467413083296,-2.8826189041137695,-2.5474305152893066,,
1557393780304,0.20420823663386112,-3.179499864578247,-2.655169725418091,-8.96389102935791,
1557393780366,0.22864321871560928,-3.203441858291626,,-9.095572471618652,1000.219970703125
1557393780367,,,-2.5785553455352783,,
1557393780429,0.20836135655917312,-3.1435868740081787,-2.738966703414917,-9.02135181427002,
1557393780486,0.1594313872386885,-3.0813376903533936,-2.6408045291900635,-9.097966194152832,
1557393780545,0.26226766158816867,-2.832340717315674,-2.425326347351074,-9.141061782836914,1000.21240234375
1557393780604,0.1795395366326636,-3.004723072052002,-2.6791117191314697,-9.129091262817383,
1557393780667,0.24445671219112386,-3.138798475265503,-2.7054479122161865,-9.121908187866211,
1557393852719,0.10462806459209056,-3.002328872680664,-2.5977089405059814,-9.078812599182129,1000.2099609375
1557393852728,,,,-9.160215377807617,
1557393852729,0.2808693057706647,,-2.382230758666992,,
1557393852789,0.23510071139795904,-3.050212860107422,-2.4181437492370605,-9.14585018157959,
1557393852865,0.24278889098205705,-3.0765492916107178,-2.3965959548950195,-9.148244857788086,
1557393852873,0.2162153159148773,-3.064578056335449,-2.4013843536376953,-9.14345645904541,
1557393852889,0.20740742965369666,-3.093308687210083,-2.3989901542663574,-9.129091262817383,
1557393852909,0.18720295343947582,-3.093308687210083,-2.4181437492370605,-9.129091262817383,1000.126220703125
1557393852929,,,,-9.14345645904541,
1557393852930,0.19487476888157204,-3.07415509223938,-2.387019157409668,,
1557393852950,0.17523655740821958,-3.0406360626220703,-2.4013843536376953,-9.150638580322266,
1557393852968,,,,-9.155426979064941,
1557393852969,0.17317059810704263,-3.0334534645080566,-2.3989901542663574,,
1557393852989,0.17904220687422806,-3.026270866394043,-2.408566951751709,-9.172186851501465,
1557393853009,0.17534458176247822,-3.050212860107422,-2.4229321479797363,-9.169792175292969,
1557393853030,0.17589293216948537,-3.0765492916107178,-2.4444799423217773,-9.165003776550293,
1557393853050,0.15974030329000266,-3.0406360626220703,-2.454056739807129,-9.162610054016113,
1557393853070,0.16502552428386918,-3.071760892868042,-2.427720546722412,-9.155426979064941,
1557393853090,0.1431730738532083,-3.0621838569641113,-2.425326347351074,-9.136273384094238,1000.123046875
1557393853109,,,,-9.124302864074707,
1557393853110,0.13594144837356414,-3.071760892868042,-2.427720546722412,,
1557393853130,0.15350495900770328,-3.047818660736084,-2.4133553504943848,-9.153033256530762,
1557393853150,0.15146776365002682,-3.071760892868042,-2.4013843536376953,-9.138668060302734,
1557393853170,0.15477530029879596,-3.047818660736084,-2.3989901542663574,-9.153033256530762,
1557393853190,0.16965341187838462,-3.0789434909820557,-2.425326347351074,-9.162610054016113,
1557393853210,0.15191973464001085,-3.047818660736084,-2.4157495498657227,-9.155426979064941,
1557393853231,0.15155919110727017,-3.0526070594787598,-2.408566951751709,-9.153033256530762,
1557393853251,0.1638060336301234,-3.0621838569641113,-2.403778553009033,-9.162610054016113,
1557393853271,0.16174934231456373,-3.0621838569641113,-2.4133553504943848,-9.162610054016113,1000.12109375
1557393853291,0.1689854888332587,-3.064578056335449,-2.410961151123047,-9.169792175292969,
1557393853311,0.1546069843575814,-3.0597896575927734,-2.427720546722412,-9.157821655273438,
1557393853331,0.1484547780672316,-3.0765492916107178,-2.4181437492370605,-9.14345645904541,
1557393853351,0.1314955945364844,-3.071760892868042,-2.4133553504943848,-9.126696586608887,
1557393853371,,,,-9.148244857788086,
1557393853372,0.15022237457019647,-3.071760892868042,-2.410961151123047,,
1557393853392,0.13437874173344222,-3.0573954582214355,-2.4013843536376953,-9.136273384094238,
1557393853412,,,,-9.165003776550293,
1557393853413,0.16060127673128555,-3.0621838569641113,-2.4229321479797363,,
1557393853432,0.15870838367905857,-3.0334534645080566,-2.389413356781006,-9.167398452758789,
1557393853452,,-3.0526070594787598,,-9.17697525024414,1000.116455078125
1557393853453,0.17176282538324952,,-2.387019157409668,,
1557393853473,,,,-9.157821655273438,
1557393853474,0.15240117971290337,-3.050212860107422,-2.387019157409668,,
1557393853492,,,,-9.186552047729492,
1557393853493,0.17480161866632327,-3.043030261993408,-2.4133553504943848,,
1557393853512,0.15019616026322863,-3.064578056335449,,-9.153033256530762,
1557393853513,,,-2.3942017555236816,,
1557393853532,0.15111088742345474,-3.0789434909820557,,-9.14345645904541,
1557393853533,,,-2.3750481605529785,,
1557393853554,0.1505564419547821,-3.0597896575927734,-2.4157495498657227,-9.157821655273438,
1557393853574,,,,-9.11233139038086,
1557393853575,0.11883269837285834,-3.0789434909820557,,,
1557393853576,,,-2.4157495498657227,,
1557393853594,0.1521589797044027,-3.0765492916107178,-2.4133553504943848,-9.153033256530762,
1557393853614,0.16399855730029872,-3.0789434909820557,-2.4205379486083984,-9.165003776550293,
1557393853634,0.14706115972805522,-3.07415509223938,-2.3942017555236816,-9.148244857788086,1000.111572265625
1557393853654,,-3.050212860107422,,-9.150638580322266,
1557393853655,0.1395287768004864,,-2.406172752380371,,
1557393853674,0.16454580056098067,-3.0550012588500977,-2.425326347351074,-9.174580574035645,
1557393853694,0.15470041548630611,-3.0406360626220703,-2.38462495803833,-9.167398452758789,
1557393853713,,,,-9.150638580322266,
1557393853714,0.1446415763626715,-3.0621838569641113,-2.382230758666992,,
1557393853734,,-3.045424461364746,,-9.153033256530762,
1557393853735,0.1396235930744175,,-2.4013843536376953,,
