timestamp,AccX,BrightnessEV,LinearAccelerometerSensor,AccY,AccZ,BarometerSensor,CompassSensor,MagneticRotationSensor,PitchSensor,DecibelSource
1557947613175,-0.19579284667968752,-2.345784722101357,0.2802093924790165,1.4765295410156252,9.80236587524414,997.5886535644531,343.1280822753906,41.4281583134692,0.0,21.367205671564065
1557947613198,-0.27198440551757813,-2.345784722101357,0.06240006021886224,1.477577362060547,9.680818634033203,997.5886535644531,343.1280822753906,41.42815887639551,0.0,22.71841606536499
1557947613268,-0.17678237915039063,-2.4737923344774284,0.03584901688741357,1.6266673278808594,9.74144256591797,997.5970458984375,343.1280822753906,41.42815996121472,0.0,23.384564936046047
1557947613349,0.19564315795898438,-2.4298489868898314,0.21398836096576376,1.3820759582519533,10.523117065429688,997.5970458984375,344.83477783203125,41.428156918147366,0.0,21.84691430817599
1557947613401,0.2549198913574219,-2.550143220607543,0.22048708648392756,1.9417620849609376,9.53891372680664,997.5970458984375,348.517822265625,41.42816270186778,0.0,20.253058652647702
1557947613523,1.7666262817382814,-2.6307616808158274,0.574762974454721,2.614313507080078,10.62715072631836,997.5970458984375,350.21502685546875,41.42816170522837,0.0,22.87801729930226
1557947613590,1.5401472473144533,-2.503849568333608,0.10053574478769091,2.3249652099609377,10.076595611572266,997.5970458984375,352.2227478027344,41.42815945618797,0.0,25.74031267727719
1557947613660,-0.24533981323242188,-2.2923454631398963,0.5624941176045242,1.1840377807617188,9.125323791503908,997.5970458984375,352.2227478027344,41.42816069805143,0.0,21.55336037465062
1557947613722,-2.26808349609375,-2.1668145810560375,0.7601910315277647,0.47032196044921876,9.252559204101564,997.5970458984375,352.72076416015625,41.42816276384924,0.0,20.863598306747484
1557947613789,-2.0348684692382815,-2.1910621273027147,0.16764178732318952,1.1669732666015626,9.209448852539063,997.5970458984375,350.76312255859375,41.42816045001942,0.0,21.172712956557646
1557947613859,-0.8259823608398438,-2.2033404570811514,0.3044525674716035,1.550775146484375,8.997040557861329,997.5970458984375,351.8716125488281,41.42815776356755,0.0,22.671717284030137
1557947613923,-0.9981243896484375,-2.1788874133566125,0.2495826770342111,2.0986358642578127,9.786199493408203,997.5970458984375,351.726318359375,41.42815900160585,0.0,25.250448070368453
1557947613989,1.611698455810547,-2.597971745698158,0.7261964736903107,2.7940896606445316,8.737180938720703,997.5970458984375,345.1531982421875,41.428158078525165,0.0,24.857214264815802
1557947614058,2.449805603027344,-2.4443485565849463,0.5058116472557936,1.891766052246094,10.129286041259766,997.5970458984375,344.8041076660156,41.428160719108284,0.0,27.24275869600789
1557947614123,2.8958779907226564,-2.215724181536984,0.2623071394165061,1.8901194763183595,9.20450912475586,997.5970458984375,341.93963623046875,41.428159669483705,0.0,25.263392773898442
1557947614189,4.319118347167969,-1.8740328318281916,0.5800231439087356,0.5043013000488281,10.192304992675782,997.5970458984375,341.93963623046875,42.45878095907621,0.0,26.201360549737576
1557947614259,4.553081817626953,-1.7391654175031355,0.31112627909814294,0.07544311523437501,9.263785858154298,997.5970458984375,335.080322265625,42.458780001167504,0.0,24.563660331290432
1557947614323,5.567821655273438,-1.7151284710942645,0.294028809288213,0.30267059326171875,9.485025787353516,997.6088714599609,334.1447448730469,42.45877896472583,0.0,25.024271199844325
1557947614389,6.003715209960938,-2.2250133063769213,0.36203810482276455,0.6746470642089845,8.28287567138672,997.6088714599609,334.43017578125,42.458776756591035,0.0,21.84691430817599
1557947614459,5.389392700195312,-2.897438648348417,0.13308994055432274,0.3710783386230469,8.34993621826172,997.6088714599609,334.43017578125,42.45877554446861,0.0,21.986570869544227
1557947614523,4.60128158569336,-3.647440421962458,0.23849997472128281,0.2640509033203125,8.121660919189454,997.6088714599609,336.80609130859375,42.458772993259146,0.0,23.61727836017593
1557947614589,5.159470825195313,-3.9444221597195894,0.3164669826983564,0.8575666809082032,7.1049751281738285,997.6088714599609,335.3757019042969,42.45877450663993,0.0,22.25309281725863
1557947614659,5.260510711669922,-3.9444221597195894,0.6301208443051787,1.7989590454101563,9.646988983154298,997.6088714599609,332.9559326171875,42.45877301723713,0.0,26.866362692622936
1557947614723,6.156697082519532,-3.751777081777194,0.5128923631228706,0.8192463684082032,8.351133728027344,997.6088714599609,336.5699768066406,42.458782382191394,0.0,28.57935264719429
1557947614789,4.935835876464844,-3.6813877538857955,0.6533461089596624,1.9420614624023438,6.777156829833984,997.6088714599609,341.4615783691406,42.45878377039523,0.0,24.563660331290432
1557947614859,4.426594848632813,-2.3732654585234636,0.21658160891410522,1.8402731323242187,6.932234344482422,997.6088714599609,341.4615783691406,42.45878420752828,0.0,23.560258571931225
1557947614923,4.4634182739257815,-1.6474404219624579,0.18017953882234922,2.4602838134765626,6.912924499511719,997.6088714599609,348.5116882324219,42.45878553797482,0.0,24.94154594018443
1557947614989,3.6410284423828125,-1.6349220039090573,0.6894922917838822,2.6765840148925784,9.526489562988282,997.6088714599609,350.85028076171875,42.458785338564184,0.0,32.63872676865223
1557947615058,1.1966116333007812,-1.6590550938170021,0.6690616351141278,2.708318023681641,6.912625122070313,997.6088714599609,2.47259521484375,42.45878690102325,0.0,27.60422483423212
1557947615123,5.496869201660156,-1.6002946852883462,1.391303034639592,2.4086412048339847,12.875175933837891,997.6088714599609,359.3687438964844,43.061626439230245,0.0,29.464522650130732
1557947615189,4.772076416015625,-1.601787504741919,0.19845881996875392,2.853665771484375,11.157497863769532,997.6088714599609,13.078975677490234,43.06162610648245,0.0,27.611758131557313
1557947615258,3.8806800842285156,-1.6117715933145413,0.49851285791506805,1.0874885559082033,10.642269287109375,997.6088714599609,15.226445198059082,43.06162857450109,0.0,26.875289612146346
1557947615323,2.5572821044921876,-1.6731721379786846,0.9896826388837848,4.90260498046875,9.48083450317383,997.6181030273438,11.90905475616455,43.06162955978959,0.0,28.73320601815399
1557947615389,3.6181260681152345,-1.7930119079846878,0.2512268141680994,4.581372985839844,9.81673599243164,997.6181030273438,11.90905475616455,43.06162967570649,0.0,26.866362692622936
1557947615458,-1.3497431945800782,-1.8159123100947667,1.7408155396308678,3.520229644775391,4.683311004638672,997.6181030273438,353.4364013671875,43.061629293160365,0.0,27.16003343634799
1557947615523,2.46447509765625,-1.8990535453950124,0.7447016026453476,3.866459655761719,6.987619171142579,997.6181030273438,359.4827575683594,43.06163079119808,0.0,25.4282542695918
1557947615589,1.9600241088867187,-1.8275002843699786,0.455259322835731,4.445006561279297,5.184917907714844,997.6181030273438,350.4469909667969,43.06163415022512,0.0,24.18301291319746
1557947615659,3.9769299316406252,-1.8391820894176139,0.9803916940730371,6.993157653808594,3.7125796508789066,997.6181030273438,348.6578063964844,43.06163465338928,0.0,22.30448921378274
1557947615722,3.2489936828613284,-1.6942337535065142,1.2293986401725159,3.2992890930175784,8.070018310546875,997.6181030273438,8.04913330078125,43.061635218623486,0.0,26.17000341120899
1557947615789,4.812192993164063,-1.6319494752521717,0.38096052815254633,3.8335281372070313,7.093000030517579,997.6181030273438,343.7622985839844,43.06163904693683,0.0,31.228709228644355
1557947615858,2.568808135986328,-1.7048809977060226,0.6496887279811708,3.921844482421875,8.902137908935547,997.6181030273438,349.8702392578125,43.06163683408298,,29.206450014067876
1557947615923,3.078498229980469,-1.6731721379786846,0.5915038359717052,3.036735076904297,10.647358703613282,997.6181030273438,349.8702392578125,43.06163870107385,0.0,29.59994838328416
1557947615989,3.885769500732422,-1.911331875173449,0.79897035632992,6.319857788085938,9.70267318725586,997.6181030273438,343.09869384765625,43.06163700772717,0.0,31.152775913959015
