timestamp,AccX,BrightnessEV,LinearAccelerometerSensor,AccY,AccZ,BarometerSensor,CompassSensor,MagneticRotationSensor,PitchSensor,DecibelSource
1557947873716,0.5001100158691406,-2.9444221597195894,0.08773163404095609,2.1260289001464843,9.825567626953125,997.5648498535156,320.7566833496094,41.23512019572779,0.0,24.313637641589875
1557947873739,0.8183482360839844,-2.9862423354142167,0.1465807197455451,1.979333953857422,9.267677764892579,997.5648498535156,322.7200927734375,41.23511468262232,0.0,21.03803720955957
1557947874172,0.8054750061035156,-3.073705176664556,0.17786023775765275,1.3030403137207032,9.255403289794922,997.5648498535156,326.2455139160156,38.453108286454494,0.0,27.558748556724915
1557947874419,0.31449600219726564,-3.0964252531646395,0.2793485306712332,2.9690757751464845,9.692793731689454,997.5648498535156,336.3737487792969,38.4531526387249,0.0,23.324384599156055
1557947874456,-0.5116360473632813,-3.0964252531646395,0.32465113182849115,1.9580781555175781,9.650282135009766,997.5648498535156,339.5123291015625,38.45314971804967,0.0,23.424226808222063
1557947874530,-0.918340301513672,-3.1429678391016695,0.49921800169886854,1.105151824951172,10.601853332519532,997.5648498535156,339.5123291015625,38.45315355415085,0.0,24.94154594018443
1557947874593,-0.32332763671875003,-3.1195088662776804,0.12477821993534877,1.6102015686035156,10.74929672241211,997.5648498535156,339.5123291015625,39.89273706418913,0.0,23.283796034387375
1557947874657,0.4052073669433594,-3.1195088662776804,0.4094619834482605,1.6732205200195314,9.308842163085938,997.5648498535156,339.5123291015625,39.892734425397435,0.0,25.634810853944106
1557947874731,0.7120692443847657,-3.1195088662776804,0.28377796805550176,1.7019607543945314,8.702602844238282,997.5652313232422,339.5123291015625,39.89273546157762,0.0,23.46352974450639
1557947874793,-0.5029541015625,-2.923958057159874,0.3334984099004594,2.1848565673828126,8.668922882080079,997.5652313232422,339.5123291015625,39.892733324665734,0.0,27.76701183988411
1557947874857,-0.9030720520019532,-2.82577766322097,0.35452385257490254,3.476221160888672,8.752898254394532,997.5652313232422,337.5797119140625,40.288870278150505,0.0,27.781512503836435
1557947874930,0.7723937988281251,-2.581852080334881,0.5908489903125582,2.8596533203125003,10.281070404052734,997.5652313232422,336.1061096191406,40.28887373095281,0.0,29.400181550076635
1557947874993,0.21315673828125,-2.6986657453176313,0.2823207357237107,2.7078689575195316,8.813372497558595,997.5652313232422,332.19171142578125,40.28887551709757,0.0,24.913616938342727
1557947875057,0.4110452270507813,-2.614273558027259,0.3502312124728658,1.5184423828125,9.465416564941407,997.5652313232422,332.19171142578125,40.288874466988595,0.0,25.211380837040362
1557947875128,1.7371376037597657,-2.664314240526854,0.4542938741637896,2.5283921813964847,10.247390441894531,997.5652313232422,335.9682312011719,40.6374664236081,0.0,23.69215857410143
1557947875190,-0.18142272949218752,-2.82577766322097,0.7104466304402413,1.0770103454589843,12.036919097900391,997.5652313232422,338.7427673339844,40.63746501940771,0.0,39.304395947667004
1557947875258,2.294279022216797,-2.664314240526854,1.3313115638385624,4.418511657714844,7.682025146484375,997.5652313232422,337.28607177734375,40.637465315260314,,25.010592622177516
1557947875329,2.149679718017578,-2.503849568333608,0.2128155752453071,3.6467166137695313,9.303004302978517,997.5652313232422,345.9031982421875,40.63746569772481,,24.29752280002408
1557947875392,2.083068237304688,-2.2923454631398963,0.4488923247156028,4.553530883789063,7.66645751953125,997.5652313232422,348.1382751464844,40.63746487577893,0.0,25.50228353055094
1557947875457,3.583697662353516,-2.30552085188763,0.5712969325652819,4.929548950195313,7.331753540039063,997.5652313232422,346.29766845703125,40.63746535497597,0.0,21.78976947293169
1557947875530,2.137405242919922,-2.4298489868898314,0.7519325413925108,5.890251159667969,4.728966064453125,997.5652313232422,345.28912353515625,40.6374669268957,0.0,24.06540180433955
1557947875594,3.6217185974121096,-2.8838806177845386,0.8117767373685573,6.850803680419922,2.5771907043457034,997.5652313232422,339.07489013671875,40.63746609945487,0.0,28.65103974641128
1557947875657,4.768184509277344,-3.029311057306103,0.9325783754326167,6.882088623046875,-0.12888198852539062,997.5652313232422,335.2183532714844,40.63746652541533,0.0,24.517864355242903
1557947875726,4.840933227539063,-3.1910621273027147,0.342110463242935,6.891668701171875,-0.5679190063476562,997.5652313232422,335.2183532714844,40.6374672479241,0.0,26.522463410033232
1557947875793,4.347858581542969,-3.1668145810560375,0.29300114791986726,6.732998657226563,0.8545729064941406,997.5652313232422,333.36859130859375,40.63746836827564,0.0,32.71609301378832
1557947875857,3.0455667114257814,-3.1668145810560375,0.7226754162142571,9.764794006347657,1.0361453247070314,997.5652313232422,332.177978515625,40.637466612590366,,29.907826918031375
1557947875930,7.0927006530761725,-3.0964252531646395,1.1669514589418528,11.109148406982422,-0.4866380310058594,997.5652313232422,319.1634826660156,40.637468076721326,0.0,28.142475957319203
1557947875993,8.026907958984376,-2.9862423354142167,0.5601941646228962,10.321486358642579,-1.3747412109375001,997.5652313232422,311.3392028808594,40.63746942398778,0.0,27.788744720027395
1557947876057,6.0784098815917975,-2.9444221597195894,1.2450386197119443,6.410868530273437,-3.705843658447266,997.5652313232422,306.72271728515625,40.63747078708942,0.0,28.135809885681915
1557947876128,5.142555999755859,-2.82577766322097,0.7973886886339496,4.502786407470703,-2.7678941345214847,997.5652313232422,299.22613525390625,40.63747080977146,0.0,27.151673578484576
1557947876193,5.0834289550781255,-2.6986657453176313,0.4481867468257646,4.106111297607422,-4.182302856445313,997.5652313232422,283.20819091796875,40.63747099057238,0.0,25.538830266438744
1557947876257,6.281986541748047,-2.597971745698158,0.31414514020876816,3.9377114868164065,-4.249962158203125,997.5652313232422,271.79632568359375,40.637469716627905,0.0,25.82063362911709
1557947876330,6.183042297363282,-2.550143220607543,0.19536526122690354,4.122127990722657,-4.906796264648437,997.5652313232422,268.13287353515625,40.6374692710235,0.0,29.469432706978257
1557947876391,7.559430084228516,-2.5345463655565243,0.40801128960704136,4.512965240478516,-5.45151351928711,997.5652313232422,267.0000305175781,41.212855270563225,0.0,29.614210940664485
1557947876457,11.707005157470704,-2.5345463655565243,1.1328747080023711,4.111799468994141,-5.719456329345704,997.5652313232422,268.36676025390625,41.212855709490746,0.0,30.644579892269185
1557947876530,10.614726562500001,-2.581852080334881,0.2177819031125395,4.031416625976563,-4.74737777709961,997.5652313232422,268.36676025390625,41.21285506877089,0.0,31.734776434529945
1557947876593,8.594377899169922,-2.6813877538857955,0.6277407990528281,2.6325755310058594,-5.410648498535156,997.5652313232422,264.01715087890625,41.212856618005,0.0,31.476763242410986
1557947876657,6.362070007324219,-2.664314240526854,0.6927324050187402,2.611768798828125,-5.069807281494141,997.5652313232422,262.835693359375,41.212853918730694,0.0,29.429995933660408
1557947876729,6.21507568359375,-2.6307616808158274,0.508306321087658,2.460732879638672,-3.2876133728027344,997.5605773925781,261.81561279296875,42.40609509791765,0.0,26.93726948923647
1557947876793,9.116043090820312,-2.5191163249869186,0.9354765940864664,2.535128173828125,-6.345155181884766,997.5605773925781,257.2198181152344,42.40609791106931,0.0,31.501421618485587
1557947876857,8.317902832031251,-2.5191163249869186,0.5418241364599021,1.3991404724121095,-3.852239227294922,997.5605773925781,267.5916442871094,42.40609584389003,0.0,27.543483357110187
1557947876930,3.8703515625000002,-2.5191163249869186,1.1737278506196687,0.6734495544433594,-3.3307237243652343,997.5605773925781,274.2957763671875,42.406094323157504,0.0,33.727279408855956
1557947876992,5.3828063964843755,-2.614273558027259,0.8020631000636018,4.398453369140626,-5.147645416259766,997.5605773925781,270.6539001464844,42.40609390811855,0.0,31.577588860468637
1557947877057,10.126891021728516,-2.614273558027259,1.4061481967476948,5.855223999023438,-4.527634735107422,997.5605773925781,267.836181640625,42.406097178968366,0.0,32.52853030979893
1557947877127,9.571695556640625,-2.614273558027259,0.6412786980885645,6.2526475524902345,-6.80185546875,997.5605773925781,267.836181640625,42.406095405212554,,31.010593549081158
1557947877198,8.042176208496095,-2.581852080334881,0.38110130117544755,5.436993713378906,-5.836063842773438,997.5605773925781,267.836181640625,41.40063172127963,,33.188977146274866
1557947877258,6.024072875976563,-2.5659105364658594,0.6766006579372519,4.652475128173829,-4.983586578369141,997.5605773925781,270.92218017578125,41.40065796100696,52.1728515625,33.39053735709139
1557947877329,5.828729095458985,-2.664314240526854,0.4126296813403806,3.5286122131347657,-4.6976811218261725,997.5605773925781,269.9203186035156,41.40067341709913,41.904854910714285,31.889284837608535
1557947877390,5.665867767333984,-2.6813877538857955,0.203618898236173,3.6550991821289065,-4.324507141113282,997.5605773925781,268.2515869140625,41.400693138358335,0.0,27.450747915820575
1557947877457,5.304818572998047,-2.664314240526854,0.1173732089778754,3.929478607177735,-4.752018127441406,997.5605773925781,266.42144775390625,41.40071537894359,0.0,30.870712059065355
1557947877530,6.013295288085938,-2.751777081777194,0.2865744485382489,3.604354705810547,-5.589376831054688,997.5605773925781,266.42144775390625,41.40072723109551,0.0,30.72249897613515
1557947877593,6.627468109130859,-2.923958057159874,0.34745756157067426,3.385060729980469,-6.479425964355469,997.5605773925781,269.9706726074219,41.40075606894493,0.0,32.07365037469072
1557947877657,7.879165191650391,-2.965180719886387,0.3910807792897646,2.874173126220703,-6.061345367431641,997.5605773925781,274.908203125,41.400777634238636,0.0,30.580462303952814
1557947877728,9.941426696777345,-2.965180719886387,0.6086744123498556,3.0425729370117187,-5.864654388427734,997.5605773925781,272.25384521484375,41.40079790260373,0.0,31.80412632838324
1557947877792,10.740315399169923,-2.965180719886387,0.24472372660989322,2.992427215576172,-5.773044891357422,997.5605773925781,270.9866027832031,41.40081172352744,0.0,31.231980750319988
1557947877857,9.36781951904297,-3.0513373636361014,0.24242413501747864,2.586321716308594,-6.260281677246094,997.5605773925781,272.4776306152344,41.40083031648225,0.0,31.068705444786538
1557947877929,5.422174530029297,-3.073705176664556,1.1302303437303365,1.9676582336425783,-4.4387196350097655,997.5605773925781,276.39984130859375,41.40085778196228,0.0,31.05510184769974
1557947877992,6.480623474121094,-3.0964252531646395,0.26418770630926897,1.2326866149902345,-5.382357330322266,997.5605773925781,268.11785888671875,41.40088025040878,0.0,31.16939646550756
1557947878057,10.89015380859375,-3.1910621273027147,1.2460937436746922,3.4132022094726566,-6.491550750732422,997.5605773925781,258.2785949707031,41.400881625909015,0.0,31.4674801363064
1557947878129,6.364764404296875,-3.1429678391016695,1.413479265857145,-0.23082000732421876,-2.9728179931640626,997.5605773925781,265.5644226074219,44.94242077569047,0.0,33.13234291694724
1557947878193,7.340136108398438,-2.769924428487453,0.5768302568601857,1.499132537841797,-5.838458862304687,997.5605773925781,289.3619079589844,44.942439174194085,0.0,30.41392685158225
1557947878257,6.933731231689453,-2.30552085188763,0.3153411770424155,2.2167402648925782,-4.448150024414063,997.5605773925781,280.3526611328125,44.942451446423526,0.0,32.079035303860515
