timestamp,AmbientLightSensor,DecibelSource,PitchSensor,LinearAccelerometerSensor,AccX,AccY,AccZ,BarometerSensor,CompassSensor,MagneticRotationSensor
1557947310929,,17.49750333773331,,,,,,,,
1557947310950,,,,,2.133298873901367,1.1779831647872925,7.4557719230651855,,,
1557947310951,,,,1.0405415498648958,,,,,134.94918373419776,38.78274709952948
1557947310969,,22.76235085898108,0.0,,,,,,,
1557947310975,6.0,,,,,,,,,
1557947310986,,,,,2.355966329574585,0.8284190893173218,7.855615615844727,1003.029541015625,148.88063862200275,
1557947310994,,,,,2.1883671283721924,1.2976969480514526,7.877163887023926,,142.59142775501167,
1557947310998,,,,1.801497310838643,,,,,136.21474948550943,40.428602893060344
1557947311008,,24.194490138538963,,,,,,,,
1557947311047,,,,,1.0175668001174927,2.786935806274414,11.61223316192627,,125.70054752248856,
1557947311048,,,,,,-0.4860377907752991,13.079923629760742,,138.92099337807355,
1557947311049,,23.1729802474366,,,,,,,,
1557947311063,,,,3.6804180351492883,,,,,149.04084753917456,41.49710287886214
1557947311075,6.0,,,,,,,,,
1557947311085,,,,,,,,1003.028076171875,,
1557947311088,,21.038289216650725,0.0,,,,,,,
1557947311106,,,,,0.6847625970840454,0.34477555751800537,,,,
1557947311107,,,,,,1.501210331916809,9.99130916595459,,137.8171118647944,
1557947311117,5.0,,,6.042334929591969,,,,,124.16883661997818,42.77966263283583
1557947311128,,21.246893888717366,,,,,,,,
1557947311166,,,,,0.8547561168670654,2.387091875076294,14.131010055541992,,131.45164876590934,
1557947311168,,24.878299075684787,0.0,,,,,,,
1557947311177,,,,2.439736636128624,,,,,140.08093708406014,43.76612245490285
1557947311185,,,,,,,,1003.03076171875,,
1557947311187,5.0,,,,,,,,,
1557947311208,,19.703268424702465,,,,,,,,
1557947311225,,,,,0.56504887342453,2.164424419403076,10.87240219116211,,,
1557947311226,,,,,-0.9720755815505981,2.7486274242401123,11.109435081481934,,129.1835478482232,
1557947311236,,,,2.3973024148839053,,,,,125.89392383826998,43.97713479548841
1557947311248,,19.98994345911416,0.0,,,,,,,
1557947311285,,,,,3.22029972076416,2.3008980751037598,10.348055839538574,1003.02978515625,142.66923727003646,
1557947311288,,21.10127603435589,,,,,,,,
1557947311290,5.0,,,,,,,,,
1557947311296,,,,3.1189473856077554,,,,,120.80913486914062,44.51939291064566
1557947311329,,22.088960374496946,,,,,,,,
1557947311345,,,,,-0.5195576548576355,,,,,
1557947311346,,,,,,2.976083517074585,8.004060745239258,,120.63935002675242,
1557947311359,,,,1.5825071772793788,,,,,,
1557947311360,,,,,,,,,148.06225901603014,44.35534138810977
1557947311368,,17.998795072524715,0.0,,,,,,,
1557947311384,,,,,,,,1003.0283203125,,
1557947311391,5.0,,,,,,,,,
1557947311409,,26.75649509752651,,,3.318464994430542,1.4652961492538452,6.885934352874756,,160.27844849756983,
1557947311416,,,,4.361306039674824,,,,,107.81493219962312,45.429866766325965
1557947311449,,19.903408686781134,0.0,,,,,,,
1557947311465,,,,,0.7470137476921082,4.367157459259033,6.433416366577148,,107.6521961124584,
1557947311479,,,,2.7258084629020107,,,,,,
1557947311480,,,,,,,,,113.14578556379138,45.3721007418923
1557947311484,,,,,,,,1003.021484375,,
1557947311489,,25.265854063178846,,,,,,,,
1557947311493,5.0,,,,,,,,,
1557947311525,,,,,-0.572231650352478,4.582642078399658,6.718335151672363,,109.54996417334644,
1557947311529,,30.35638446359977,0.0,,,,,,,
1557947311536,,,,3.4064289011039652,,,,,109.42196642830044,44.54708045162911
1557947311569,,27.891720539555145,,,,,,,,
1557947311585,,,,,0.26337021589279175,3.5722579956054688,7.814912796020508,1003.018310546875,124.87159478368079,
1557947311593,5.0,,,,,,,,,
1557947311596,,,,0.775394084163608,,,,,134.2696072325382,43.711552601758804
1557947311609,,27.837298286715992,0.0,,,,,,,
1557947311645,,,,,0.876304566860199,3.222693920135498,7.194795608520508,,131.14228217764278,
1557947311649,,27.437905359883707,,,,,,,,
1557947311660,,,,1.2997722206102,,,,,133.29614135127127,
1557947311661,,,,,,,,,,43.549171976935554
1557947311684,,,,,,,,1003.01513671875,,
1557947311688,,28.14643145949099,,,,,,,,
1557947311696,5.0,,,,,,,,,
1557947311715,,,,,1.6305011510849,3.627326250076294,9.83328628540039,,139.54111991319735,
1557947311716,,,,4.350937420040131,,,,,,
1557947311717,,,,,,,,,143.6536451143537,44.75678073668419
1557947311728,,29.586567733414363,0.0,,,,,,,
1557947311765,,,,,2.9880549907684326,4.465322494506836,10.319324493408203,,140.8197586465804,
1557947311769,,23.969116512010835,,,,,,,,
1557947311776,,,,2.979395201838419,,,,,132.58350673402884,46.93158395928968
1557947311784,,,,,,,,1003.02197265625,,
1557947311805,5.0,,,,,,,,,
1557947311810,,27.11221694319109,0.0,,,,,,,
1557947311825,,,,,4.0439300537109375,4.240260601043701,13.036826133728027,,147.45655784043342,
1557947311826,,,,,,,,,149.84793001225995,
1557947311836,,,,3.4634858473484074,,,,,,
1557947311837,,,,,,,,,141.41081589659663,47.13545159010779
1557947311849,,24.393147881021726,,,,,,,,
1557947311884,,,,,2.9856607913970947,,,,,
1557947311885,,,,,3.3950817584991455,4.750241279602051,8.490097999572754,1003.02734375,136.16850910482844,
1557947311889,,20.879390850764416,0.0,,,,,,,
1557947311896,,,,1.6700950488150117,,,,,,
1557947311897,,,,,,,,,127.96396293040408,48.617661256956794
1557947311914,5.0,,,,,,,,,
1557947311929,,18.05429188777858,,,,,,,,
1557947311945,,,,,2.8084843158721924,4.8484063148498535,5.633728504180908,,,
1557947311946,,,,,,,6.265817165374756,,124.80226836360515,
1557947311961,,,,1.0227812781669159,,,,,141.9569714830092,49.125527717749414
1557947311969,,21.625396843557347,,,,,,,,
1557947311984,,,,,,,,1003.035400390625,,
1557947312005,,,,,2.7989072799682617,4.182797908782959,8.360807418823242,,144.27241927202186,
1557947312009,,29.864091378651338,0.0,,,,,,,
1557947312017,,,,,,,,,142.96038091359742,
1557947312018,4.0,,,1.8715366802896372,,,,,,51.09298604091274
1557947312022,4.0,,,,,,,,,
1557947312049,,30.121865818116717,,,,,,,,
1557947312065,,,,,2.5929996967315674,4.534756660461426,6.569890022277832,,139.3696138631383,
1557947312079,,,,1.7158656800926322,,,,,140.02736108021054,52.540166388670414
1557947312084,,,,,,,,1003.044921875,,
1557947312089,,30.659256945508254,0.0,,,,,,,
1557947312128,4.0,,,,2.4421603679656982,4.733481407165527,4.90108060836792,,133.79802365148382,
1557947312129,,31.738166741323933,,,,,,,,
1557947312136,,,,2.876056311235145,,,,,125.67009853916863,53.148247291697686
1557947312169,,32.214065486861834,0.0,,,,,,,
1557947312186,,,,,1.874717116355896,,,,,
1557947312187,,,,,1.6759923696517944,5.561900615692139,6.328068256378174,1003.04833984375,137.70780151731753,
1557947312188,,,,,,,6.292154312133789,,,
1557947312197,3.0,,,2.714337594031247,,,,,136.6069526080299,55.72113580774319
1557947312209,,32.81496386347134,,,,,,,,
1557947312247,3.0,,,,1.7573976516723633,6.14131498336792,4.503631114959717,,123.61444382542658,
1557947312249,,33.02286620479271,,,,,,,,
1557947312266,,,,1.7214056133328988,,,,,128.42636673721393,59.23829353973354
1557947312286,,,,,,,,1003.050537109375,,
1557947312295,,30.04890426678341,,,,,,,,
1557947312301,,,157.7081298828125,,,,,,,
1557947312306,,,,,4.558699131011963,6.759037971496582,4.168432235717773,,141.7643191672798,
1557947312316,,,,1.890745868444815,,,,,39.03775495591111,61.8961258649679
1557947312329,,25.536546482724034,157.7081298828125,,,,,,,
1557947312347,3.0,,,,,,,,,
1557947312365,,,,,3.907456398010254,8.748680114746094,1.2641770839691162,,69.32215120739818,
1557947312369,,21.239478884340407,157.7081298828125,,,,,,,
1557947312379,,,,1.8172854684938806,,,,,100.3708114760638,63.76159637466575
1557947312384,,,,,,,,1003.053466796875,,
1557947312409,,24.476527846356735,,,,,,,,
1557947312425,,,,,6.553130149841309,10.118205070495605,-1.2546000480651855,,170.79721302695626,
1557947312436,,,,5.532437471845734,,,,,204.5573117744209,64.24655222440649
1557947312448,,22.42620013217064,,,,,,,,
1557947312449,,,0.0,,,,,,,
1557947312461,3.0,,,,,,,,,
1557947312485,,,,,8.030397415161133,9.117398262023926,-4.6017961502075195,1003.054443359375,,
1557947312486,,,,,8.667274475097656,8.468549728393555,-2.3799092769622803,,204.31240851154087,
1557947312490,,20.406175871238776,,,,,,,,
1557947312499,,,,3.1152481509295717,,,,,151.0196762851323,65.2542132615402
1557947312529,,22.879552597017927,,,,,,,,
1557947312549,,,,,8.509252548217773,7.4222517013549805,-3.193962574005127,,171.433568091548,
1557947312569,,22.45136212391939,0.0,,,,,,,
1557947312574,3.0,,,2.788987273582838,,,,,205.1813451777499,65.6976149900037
1557947312584,,,,,,,,1003.048583984375,,
1557947312609,,20.146262437038324,,,,,,,,
1557947312619,,,,,4.647287368774414,,,,,
1557947312620,,,,3.28844513161874,5.0375542640686035,4.685595989227295,-3.4333901405334473,,209.08705225083827,65.39432997638482
1557947312649,,18.89422402507177,0.0,,,,,,,
1557947312666,,,,,3.476486921310425,3.9792847633361816,-5.9018874168396,,223.22488813460438,
1557947312667,,,,,3.8045027256011963,4.635315895080566,-3.972101926803589,,230.43046450140105,
1557947312689,,,,3.216651751099892,,,,1003.047607421875,233.98417094542367,66.23007995089178
1557947312690,3.0,,,,,,,,,
1557947312692,,18.12560960205847,,,,,,,,
1557947312729,,19.165046774374755,0.0,,,,,,,
1557947312736,,,,2.335557377229063,3.6440863609313965,5.183605194091797,-2.8731298446655273,,291.0367410825402,67.24468848117797
1557947312769,,19.20688741587624,,,,,,,,
1557947312786,,,,,6.019207000732422,5.348809719085693,-6.366376876831055,1003.052734375,214.52990705701643,
1557947312800,,,,2.1343401792933676,,,,,163.74404550129927,66.4596886799099
1557947312801,3.0,,,,,,,,,
1557947312810,,20.973686850642682,,,,,,,,
1557947312845,,,,,7.7957587242126465,6.009629726409912,-7.00085973739624,,200.29117561883095,
1557947312849,,20.16846282711174,0.0,,,,,,,
1557947312858,,,,1.1089364917894378,,,,,214.92833931205996,65.59679372027736
1557947312884,,,,,,,,1003.070556640625,,
1557947312889,,17.783768738945597,,,,,,,,
1557947312909,3.0,,,,7.439012050628662,6.469330310821533,-4.755029678344727,,156.72789760094375,
1557947312916,,,,2.4465981902987153,,,,,174.69852145821915,66.74659308116416
1557947312928,,15.90034401847898,0.0,,,,,,,
1557947312965,,,,,9.620196342468262,5.676825523376465,-6.268211364746094,,168.43986885757474,
1557947312969,,18.452949543145714,,,,,,,,
1557947312984,,,,3.068430394079844,,,,1003.08251953125,140.2636173236013,65.61567068284954
1557947313009,,17.824831870177537,0.0,,,,,,,
1557947313022,3.0,,,,,,,,,
1557947313025,,,,,9.30415153503418,6.900300025939941,-4.321666240692139,,128.8760663921676,
1557947313044,,,,2.088031988826978,,,,,136.8729201743102,66.53491267907705
1557947313048,,14.749740267542421,,,,,,,,
1557947313084,,,,,9.026415824890137,,,,,
1557947313085,,,,,7.9537811279296875,5.9401960372924805,-3.962524890899658,1003.08251953125,135.96178659940884,
1557947313089,,16.956385005607316,,,,,,,,
1557947313096,,,,1.2884262826872128,,,,,163.5814050367829,66.68842543465651
1557947313129,,13.953818709197636,0.0,,,,,,,
1557947313134,3.0,,,,,,,,,
1557947313158,,,,1.2865025851197407,7.462954521179199,4.886714935302734,-4.72150993347168,,162.16367633114172,66.51881437955117
1557947313169,,13.0526848277197,,,,,,,,
1557947313196,,,,,,,,1003.0849609375,,
1557947313209,,17.492638127480166,0.0,,,,,,,
